date,total_accesses,accesses_persone,accesses_merci,accesses_bus,accesses_altro,accesses_nc,hourly_rows,source,year,month,day,weekday,is_weekend
2016-07-11,39200.0,29771.0,5185.0,715.0,583.0,2946.0,24,hourly_category_2012_2016,2016,7,11,0,False
2016-07-12,50116.0,33119.0,5122.0,620.0,685.0,10570.0,24,hourly_category_2012_2016,2016,7,12,1,False
2016-07-13,51063.0,34760.0,4293.0,516.0,533.0,10961.0,24,hourly_category_2012_2016,2016,7,13,2,False
2016-07-14,49625.0,36442.0,4992.0,654.0,524.0,7013.0,24,hourly_category_2012_2016,2016,7,14,3,False
2016-07-15,44813.0,30966.0,4141.0,735.0,640.0,8331.0,24,hourly_category_2012_2016,2016,7,15,4,False
2016-07-16,36205.0,27440.0,1338.0,602.0,305.0,6520.0,24,hourly_category_2012_2016,2016,7,16,5,True
2016-07-17,29704.0,22867.0,495.0,479.0,92.0,5771.0,24,hourly_category_2012_2016,2016,7,17,6,True
2016-07-18,40931.0,32218.0,4574.0,751.0,510.0,2878.0,24,hourly_category_2012_2016,2016,7,18,0,False
2016-07-19,45359.0,34184.0,5096.0,710.0,615.0,4754.0,24,hourly_category_2012_2016,2016,7,19,1,False
2016-07-20,42831.0,33115.0,4813.0,782.0,555.0,3566.0,24,hourly_category_2012_2016,2016,7,20,2,False
2016-07-21,45105.0,32554.0,4845.0,762.0,620.0,6324.0,24,hourly_category_2012_2016,2016,7,21,3,False
2016-07-22,43433.0,30257.0,4399.0,733.0,478.0,7566.0,24,hourly_category_2012_2016,2016,7,22,4,False
2016-07-23,34602.0,27453.0,1810.0,454.0,336.0,4549.0,24,hourly_category_2012_2016,2016,7,23,5,True
2016-07-24,27944.0,21990.0,519.0,567.0,117.0,4751.0,24,hourly_category_2012_2016,2016,7,24,6,True
2016-07-25,40514.0,31207.0,4000.0,530.0,480.0,4297.0,24,hourly_category_2012_2016,2016,7,25,0,False
2016-07-26,44987.0,32545.0,4573.0,549.0,548.0,6772.0,24,hourly_category_2012_2016,2016,7,26,1,False
2016-07-27,45990.0,29648.0,3994.0,398.0,489.0,11461.0,24,hourly_category_2012_2016,2016,7,27,2,False
2016-07-28,40271.0,24007.0,3934.0,407.0,320.0,11603.0,24,hourly_category_2012_2016,2016,7,28,3,False
2016-07-29,37991.0,22825.0,4238.0,499.0,402.0,10027.0,24,hourly_category_2012_2016,2016,7,29,4,False
2016-07-30,30604.0,21711.0,1338.0,357.0,231.0,6967.0,24,hourly_category_2012_2016,2016,7,30,5,True
2016-07-31,26282.0,17857.0,521.0,364.0,85.0,7455.0,24,hourly_category_2012_2016,2016,7,31,6,True
2016-08-01,29414.0,19372.0,3528.0,420.0,335.0,5759.0,24,hourly_category_2012_2016,2016,8,1,0,False
2016-08-02,31815.0,22499.0,3835.0,450.0,463.0,4568.0,24,hourly_category_2012_2016,2016,8,2,1,False
2016-08-03,30030.0,21939.0,3517.0,465.0,386.0,3723.0,24,hourly_category_2012_2016,2016,8,3,2,False
2016-08-04,28274.0,20694.0,2999.0,545.0,421.0,3615.0,24,hourly_category_2012_2016,2016,8,4,3,False
2016-08-05,28174.0,20232.0,3273.0,477.0,362.0,3830.0,24,hourly_category_2012_2016,2016,8,5,4,False
2016-08-06,26336.0,18373.0,990.0,534.0,255.0,6184.0,24,hourly_category_2012_2016,2016,8,6,5,True
2016-08-07,18312.0,12998.0,445.0,431.0,73.0,4365.0,24,hourly_category_2012_2016,2016,8,7,6,True
2016-08-08,22183.0,15113.0,2481.0,478.0,316.0,3795.0,24,hourly_category_2012_2016,2016,8,8,0,False
2016-08-09,22990.0,16924.0,2645.0,448.0,330.0,2643.0,24,hourly_category_2012_2016,2016,8,9,1,False
2016-08-10,22480.0,15736.0,2321.0,471.0,273.0,3679.0,24,hourly_category_2012_2016,2016,8,10,2,False
2016-08-11,22863.0,16210.0,2256.0,413.0,314.0,3670.0,24,hourly_category_2012_2016,2016,8,11,3,False
2016-08-12,20816.0,14564.0,1996.0,503.0,276.0,3477.0,24,hourly_category_2012_2016,2016,8,12,4,False
2016-08-13,16579.0,12891.0,844.0,426.0,172.0,2246.0,24,hourly_category_2012_2016,2016,8,13,5,True
2016-08-14,15197.0,11515.0,367.0,380.0,162.0,2773.0,24,hourly_category_2012_2016,2016,8,14,6,True
2016-08-15,12419.0,10316.0,365.0,384.0,71.0,1283.0,24,hourly_category_2012_2016,2016,8,15,0,False
2016-08-16,16603.0,12251.0,1566.0,315.0,246.0,2225.0,24,hourly_category_2012_2016,2016,8,16,1,False
2016-08-17,15349.0,11184.0,1804.0,392.0,271.0,1698.0,24,hourly_category_2012_2016,2016,8,17,2,False
2016-08-18,17256.0,12857.0,1601.0,490.0,262.0,2046.0,24,hourly_category_2012_2016,2016,8,18,3,False
2016-08-19,18275.0,13667.0,1712.0,506.0,235.0,2155.0,24,hourly_category_2012_2016,2016,8,19,4,False
2016-08-20,16839.0,12923.0,816.0,513.0,164.0,2423.0,24,hourly_category_2012_2016,2016,8,20,5,True
2016-08-21,17712.0,14661.0,485.0,460.0,79.0,2027.0,24,hourly_category_2012_2016,2016,8,21,6,True
2016-08-22,18702.0,13328.0,1963.0,574.0,332.0,2505.0,24,hourly_category_2012_2016,2016,8,22,0,False
2016-08-23,22445.0,16355.0,2514.0,517.0,419.0,2640.0,24,hourly_category_2012_2016,2016,8,23,1,False
2016-08-24,19871.0,14026.0,2176.0,452.0,359.0,2858.0,24,hourly_category_2012_2016,2016,8,24,2,False
2016-08-25,22291.0,16567.0,2804.0,439.0,455.0,2026.0,24,hourly_category_2012_2016,2016,8,25,3,False
2016-08-26,22528.0,15950.0,2445.0,529.0,339.0,3265.0,24,hourly_category_2012_2016,2016,8,26,4,False
2016-08-27,24046.0,18860.0,1234.0,379.0,277.0,3296.0,24,hourly_category_2012_2016,2016,8,27,5,True
2016-08-28,22374.0,16912.0,549.0,457.0,111.0,4345.0,24,hourly_category_2012_2016,2016,8,28,6,True
2016-08-29,29599.0,20426.0,3669.0,577.0,425.0,4502.0,24,hourly_category_2012_2016,2016,8,29,0,False
2016-08-30,33395.0,23273.0,3948.0,529.0,522.0,5123.0,24,hourly_category_2012_2016,2016,8,30,1,False
2016-08-31,32072.0,23380.0,3655.0,513.0,578.0,3946.0,24,hourly_category_2012_2016,2016,8,31,2,False
2016-09-01,146710.0,,,,,,,2016_2018,2016,9,1,3,False
2016-09-02,145470.0,,,,,,,2016_2018,2016,9,2,4,False
2016-09-03,130586.0,,,,,,,2016_2018,2016,9,3,5,True
2016-09-04,111350.0,,,,,,,2016_2018,2016,9,4,6,True
2016-09-05,155409.0,,,,,,,2016_2018,2016,9,5,0,False
2016-09-06,166884.0,,,,,,,2016_2018,2016,9,6,1,False
2016-09-07,168994.0,,,,,,,2016_2018,2016,9,7,2,False
2016-09-08,174393.0,,,,,,,2016_2018,2016,9,8,3,False
2016-09-09,166817.0,,,,,,,2016_2018,2016,9,9,4,False
2016-09-10,137854.0,,,,,,,2016_2018,2016,9,10,5,True
2016-09-11,112955.0,,,,,,,2016_2018,2016,9,11,6,True
2016-09-12,163587.0,,,,,,,2016_2018,2016,9,12,0,False
2016-09-13,172888.0,,,,,,,2016_2018,2016,9,13,1,False
2016-09-14,176067.0,,,,,,,2016_2018,2016,9,14,2,False
2016-09-15,172751.0,,,,,,,2016_2018,2016,9,15,3,False
2016-09-16,175997.0,,,,,,,2016_2018,2016,9,16,4,False
2016-09-17,156573.0,,,,,,,2016_2018,2016,9,17,5,True
2016-09-18,127240.0,,,,,,,2016_2018,2016,9,18,6,True
2016-09-19,170083.0,,,,,,,2016_2018,2016,9,19,0,False
2016-09-20,188137.0,,,,,,,2016_2018,2016,9,20,1,False
2016-09-21,180686.0,,,,,,,2016_2018,2016,9,21,2,False
2016-09-22,192986.0,,,,,,,2016_2018,2016,9,22,3,False
2016-09-23,188674.0,,,,,,,2016_2018,2016,9,23,4,False
2016-09-24,166195.0,,,,,,,2016_2018,2016,9,24,5,True
2016-09-25,137521.0,,,,,,,2016_2018,2016,9,25,6,True
2016-09-26,168548.0,,,,,,,2016_2018,2016,9,26,0,False
2016-09-27,175685.0,,,,,,,2016_2018,2016,9,27,1,False
2016-09-28,176469.0,,,,,,,2016_2018,2016,9,28,2,False
2016-09-29,178683.0,,,,,,,2016_2018,2016,9,29,3,False
2016-09-30,181654.0,,,,,,,2016_2018,2016,9,30,4,False
2016-10-01,155250.0,,,,,,,2016_2018,2016,10,1,5,True
2016-10-02,124762.0,,,,,,,2016_2018,2016,10,2,6,True
2016-10-03,160940.0,,,,,,,2016_2018,2016,10,3,0,False
2016-10-04,173074.0,,,,,,,2016_2018,2016,10,4,1,False
2016-10-05,175443.0,,,,,,,2016_2018,2016,10,5,2,False
2016-10-06,180914.0,,,,,,,2016_2018,2016,10,6,3,False
2016-10-07,178587.0,,,,,,,2016_2018,2016,10,7,4,False
2016-10-08,158246.0,,,,,,,2016_2018,2016,10,8,5,True
2016-10-09,123834.0,,,,,,,2016_2018,2016,10,9,6,True
2016-10-10,159589.0,,,,,,,2016_2018,2016,10,10,0,False
2016-10-11,170363.0,,,,,,,2016_2018,2016,10,11,1,False
2016-10-12,175023.0,,,,,,,2016_2018,2016,10,12,2,False
2016-10-13,172821.0,,,,,,,2016_2018,2016,10,13,3,False
2016-10-14,164042.0,,,,,,,2016_2018,2016,10,14,4,False
2016-10-15,155129.0,,,,,,,2016_2018,2016,10,15,5,True
2016-10-16,129160.0,,,,,,,2016_2018,2016,10,16,6,True
2016-10-17,160092.0,,,,,,,2016_2018,2016,10,17,0,False
2016-10-18,168761.0,,,,,,,2016_2018,2016,10,18,1,False
2016-10-19,172127.0,,,,,,,2016_2018,2016,10,19,2,False
2016-10-20,177117.0,,,,,,,2016_2018,2016,10,20,3,False
2016-10-21,192879.0,,,,,,,2016_2018,2016,10,21,4,False
2016-10-22,160738.0,,,,,,,2016_2018,2016,10,22,5,True
2016-10-23,121836.0,,,,,,,2016_2018,2016,10,23,6,True
2016-10-24,155994.0,,,,,,,2016_2018,2016,10,24,0,False
2016-10-25,161735.0,,,,,,,2016_2018,2016,10,25,1,False
2016-10-26,170327.0,,,,,,,2016_2018,2016,10,26,2,False
2016-10-27,175865.0,,,,,,,2016_2018,2016,10,27,3,False
2016-10-28,171253.0,,,,,,,2016_2018,2016,10,28,4,False
2016-10-29,135719.0,,,,,,,2016_2018,2016,10,29,5,True
2016-10-30,103049.0,,,,,,,2016_2018,2016,10,30,6,True
2016-10-31,113312.0,,,,,,,2016_2018,2016,10,31,0,False
2016-11-01,110087.0,,,,,,,2016_2018,2016,11,1,1,False
2016-11-02,156413.0,,,,,,,2016_2018,2016,11,2,2,False
2016-11-03,169147.0,,,,,,,2016_2018,2016,11,3,3,False
2016-11-04,174951.0,,,,,,,2016_2018,2016,11,4,4,False
2016-11-05,152276.0,,,,,,,2016_2018,2016,11,5,5,True
2016-11-06,119788.0,,,,,,,2016_2018,2016,11,6,6,True
2016-11-07,160230.0,,,,,,,2016_2018,2016,11,7,0,False
2016-11-08,171114.0,,,,,,,2016_2018,2016,11,8,1,False
2016-11-09,172409.0,,,,,,,2016_2018,2016,11,9,2,False
2016-11-10,176798.0,,,,,,,2016_2018,2016,11,10,3,False
2016-11-11,177700.0,,,,,,,2016_2018,2016,11,11,4,False
2016-11-12,163112.0,,,,,,,2016_2018,2016,11,12,5,True
2016-11-13,128743.0,,,,,,,2016_2018,2016,11,13,6,True
2016-11-14,158604.0,,,,,,,2016_2018,2016,11,14,0,False
2016-11-15,169288.0,,,,,,,2016_2018,2016,11,15,1,False
2016-11-16,169411.0,,,,,,,2016_2018,2016,11,16,2,False
2016-11-17,173416.0,,,,,,,2016_2018,2016,11,17,3,False
2016-11-18,173137.0,,,,,,,2016_2018,2016,11,18,4,False
2016-11-19,160816.0,,,,,,,2016_2018,2016,11,19,5,True
2016-11-20,126742.0,,,,,,,2016_2018,2016,11,20,6,True
2016-11-21,155056.0,,,,,,,2016_2018,2016,11,21,0,False
2016-11-22,162766.0,,,,,,,2016_2018,2016,11,22,1,False
2016-11-23,164604.0,,,,,,,2016_2018,2016,11,23,2,False
2016-11-24,172540.0,,,,,,,2016_2018,2016,11,24,3,False
2016-11-25,171010.0,,,,,,,2016_2018,2016,11,25,4,False
2016-11-26,166496.0,,,,,,,2016_2018,2016,11,26,5,True
2016-11-27,131739.0,,,,,,,2016_2018,2016,11,27,6,True
2016-11-28,158735.0,,,,,,,2016_2018,2016,11,28,0,False
2016-11-29,170931.0,,,,,,,2016_2018,2016,11,29,1,False
2016-11-30,170770.0,,,,,,,2016_2018,2016,11,30,2,False
2016-12-01,177084.0,,,,,,,2016_2018,2016,12,1,3,False
2016-12-02,175085.0,,,,,,,2016_2018,2016,12,2,4,False
2016-12-03,159125.0,,,,,,,2016_2018,2016,12,3,5,True
2016-12-04,133269.0,,,,,,,2016_2018,2016,12,4,6,True
2016-12-05,159814.0,,,,,,,2016_2018,2016,12,5,0,False
2016-12-06,168642.0,,,,,,,2016_2018,2016,12,6,1,False
2016-12-07,121354.0,,,,,,,2016_2018,2016,12,7,2,False
2016-12-08,112806.0,,,,,,,2016_2018,2016,12,8,3,False
2016-12-09,118271.0,,,,,,,2016_2018,2016,12,9,4,False
2016-12-10,124076.0,,,,,,,2016_2018,2016,12,10,5,True
2016-12-11,112953.0,,,,,,,2016_2018,2016,12,11,6,True
2016-12-12,162842.0,,,,,,,2016_2018,2016,12,12,0,False
2016-12-13,178189.0,,,,,,,2016_2018,2016,12,13,1,False
2016-12-14,177271.0,,,,,,,2016_2018,2016,12,14,2,False
2016-12-15,181800.0,,,,,,,2016_2018,2016,12,15,3,False
2016-12-16,188553.0,,,,,,,2016_2018,2016,12,16,4,False
2016-12-17,168622.0,,,,,,,2016_2018,2016,12,17,5,True
2016-12-18,139896.0,,,,,,,2016_2018,2016,12,18,6,True
2016-12-19,170132.0,,,,,,,2016_2018,2016,12,19,0,False
2016-12-20,177200.0,,,,,,,2016_2018,2016,12,20,1,False
2016-12-21,180104.0,,,,,,,2016_2018,2016,12,21,2,False
2016-12-22,176072.0,,,,,,,2016_2018,2016,12,22,3,False
2016-12-23,161497.0,,,,,,,2016_2018,2016,12,23,4,False
2016-12-24,122526.0,,,,,,,2016_2018,2016,12,24,5,True
2016-12-25,84668.0,,,,,,,2016_2018,2016,12,25,6,True
2016-12-26,85751.0,,,,,,,2016_2018,2016,12,26,0,False
2016-12-27,113149.0,,,,,,,2016_2018,2016,12,27,1,False
2016-12-28,114856.0,,,,,,,2016_2018,2016,12,28,2,False
2016-12-29,112271.0,,,,,,,2016_2018,2016,12,29,3,False
2016-12-30,107341.0,,,,,,,2016_2018,2016,12,30,4,False
2016-12-31,87302.0,,,,,,,2016_2018,2016,12,31,5,True
2017-01-01,75443.0,,,,,,,2016_2018,2017,1,1,6,True
2017-01-02,86378.0,,,,,,,2016_2018,2017,1,2,0,False
2017-01-03,97728.0,,,,,,,2016_2018,2017,1,3,1,False
2017-01-04,102589.0,,,,,,,2016_2018,2017,1,4,2,False
2017-01-05,113458.0,,,,,,,2016_2018,2017,1,5,3,False
2017-01-06,100212.0,,,,,,,2016_2018,2017,1,6,4,False
2017-01-07,118556.0,,,,,,,2016_2018,2017,1,7,5,True
2017-01-08,103517.0,,,,,,,2016_2018,2017,1,8,6,True
2017-01-09,137492.0,,,,,,,2016_2018,2017,1,9,0,False
2017-01-10,146452.0,,,,,,,2016_2018,2017,1,10,1,False
2017-01-11,150039.0,,,,,,,2016_2018,2017,1,11,2,False
2017-01-12,156248.0,,,,,,,2016_2018,2017,1,12,3,False
2017-01-13,159961.0,,,,,,,2016_2018,2017,1,13,4,False
2017-01-14,157609.0,,,,,,,2016_2018,2017,1,14,5,True
2017-01-15,123939.0,,,,,,,2016_2018,2017,1,15,6,True
2017-01-16,150747.0,,,,,,,2016_2018,2017,1,16,0,False
2017-01-17,158662.0,,,,,,,2016_2018,2017,1,17,1,False
2017-01-18,159315.0,,,,,,,2016_2018,2017,1,18,2,False
2017-01-19,160867.0,,,,,,,2016_2018,2017,1,19,3,False
2017-01-20,161022.0,,,,,,,2016_2018,2017,1,20,4,False
2017-01-21,145178.0,,,,,,,2016_2018,2017,1,21,5,True
2017-01-22,113819.0,,,,,,,2016_2018,2017,1,22,6,True
2017-01-23,145763.0,,,,,,,2016_2018,2017,1,23,0,False
2017-01-24,155028.0,,,,,,,2016_2018,2017,1,24,1,False
2017-01-25,157379.0,,,,,,,2016_2018,2017,1,25,2,False
2017-01-26,165083.0,,,,,,,2016_2018,2017,1,26,3,False
2017-01-27,164805.0,,,,,,,2016_2018,2017,1,27,4,False
2017-01-28,144261.0,,,,,,,2016_2018,2017,1,28,5,True
2017-01-29,113543.0,,,,,,,2016_2018,2017,1,29,6,True
2017-01-30,146793.0,,,,,,,2016_2018,2017,1,30,0,False
2017-01-31,152095.0,,,,,,,2016_2018,2017,1,31,1,False
2017-02-01,153711.0,,,,,,,2016_2018,2017,2,1,2,False
2017-02-02,155571.0,,,,,,,2016_2018,2017,2,2,3,False
2017-02-03,156881.0,,,,,,,2016_2018,2017,2,3,4,False
2017-02-04,142205.0,,,,,,,2016_2018,2017,2,4,5,True
2017-02-05,111529.0,,,,,,,2016_2018,2017,2,5,6,True
2017-02-06,147122.0,,,,,,,2016_2018,2017,2,6,0,False
2017-02-07,157133.0,,,,,,,2016_2018,2017,2,7,1,False
2017-02-08,157559.0,,,,,,,2016_2018,2017,2,8,2,False
2017-02-09,182056.0,,,,,,,2016_2018,2017,2,9,3,False
2017-02-10,178879.0,,,,,,,2016_2018,2017,2,10,4,False
2017-02-11,140870.0,,,,,,,2016_2018,2017,2,11,5,True
2017-02-12,112517.0,,,,,,,2016_2018,2017,2,12,6,True
2017-02-13,145332.0,,,,,,,2016_2018,2017,2,13,0,False
2017-02-14,161472.0,,,,,,,2016_2018,2017,2,14,1,False
2017-02-15,157964.0,,,,,,,2016_2018,2017,2,15,2,False
2017-02-16,153491.0,,,,,,,2016_2018,2017,2,16,3,False
2017-02-17,146282.0,,,,,,,2016_2018,2017,2,17,4,False
2017-02-18,131495.0,,,,,,,2016_2018,2017,2,18,5,True
2017-02-19,105735.0,,,,,,,2016_2018,2017,2,19,6,True
2017-02-20,135251.0,,,,,,,2016_2018,2017,2,20,0,False
2017-02-21,146428.0,,,,,,,2016_2018,2017,2,21,1,False
2017-02-22,163184.0,,,,,,,2016_2018,2017,2,22,2,False
2017-02-23,171389.0,,,,,,,2016_2018,2017,2,23,3,False
2017-02-24,170754.0,,,,,,,2016_2018,2017,2,24,4,False
2017-02-25,161027.0,,,,,,,2016_2018,2017,2,25,5,True
2017-02-26,133645.0,,,,,,,2016_2018,2017,2,26,6,True
2017-02-27,150178.0,,,,,,,2016_2018,2017,2,27,0,False
2017-02-28,148117.0,,,,,,,2016_2018,2017,2,28,1,False
2017-03-01,152667.0,,,,,,,2016_2018,2017,3,1,2,False
2017-03-02,152553.0,,,,,,,2016_2018,2017,3,2,3,False
2017-03-03,141991.0,,,,,,,2016_2018,2017,3,3,4,False
2017-03-04,129266.0,,,,,,,2016_2018,2017,3,4,5,True
2017-03-05,118194.0,,,,,,,2016_2018,2017,3,5,6,True
2017-03-06,146193.0,,,,,,,2016_2018,2017,3,6,0,False
2017-03-07,156758.0,,,,,,,2016_2018,2017,3,7,1,False
2017-03-08,178796.0,,,,,,,2016_2018,2017,3,8,2,False
2017-03-09,166273.0,,,,,,,2016_2018,2017,3,9,3,False
2017-03-10,159950.0,,,,,,,2016_2018,2017,3,10,4,False
2017-03-11,146370.0,,,,,,,2016_2018,2017,3,11,5,True
2017-03-12,118118.0,,,,,,,2016_2018,2017,3,12,6,True
2017-03-13,147979.0,,,,,,,2016_2018,2017,3,13,0,False
2017-03-14,159653.0,,,,,,,2016_2018,2017,3,14,1,False
2017-03-15,161882.0,,,,,,,2016_2018,2017,3,15,2,False
2017-03-16,165362.0,,,,,,,2016_2018,2017,3,16,3,False
2017-03-17,161051.0,,,,,,,2016_2018,2017,3,17,4,False
2017-03-18,146337.0,,,,,,,2016_2018,2017,3,18,5,True
2017-03-19,113653.0,,,,,,,2016_2018,2017,3,19,6,True
2017-03-20,149470.0,,,,,,,2016_2018,2017,3,20,0,False
2017-03-21,156922.0,,,,,,,2016_2018,2017,3,21,1,False
2017-03-22,158100.0,,,,,,,2016_2018,2017,3,22,2,False
2017-03-23,151525.0,,,,,,,2016_2018,2017,3,23,3,False
2017-03-24,161868.0,,,,,,,2016_2018,2017,3,24,4,False
2017-03-25,124699.0,,,,,,,2016_2018,2017,3,25,5,True
2017-03-26,118561.0,,,,,,,2016_2018,2017,3,26,6,True
2017-03-27,150078.0,,,,,,,2016_2018,2017,3,27,0,False
2017-03-28,159700.0,,,,,,,2016_2018,2017,3,28,1,False
2017-03-29,164288.0,,,,,,,2016_2018,2017,3,29,2,False
2017-03-30,171859.0,,,,,,,2016_2018,2017,3,30,3,False
2017-03-31,172298.0,,,,,,,2016_2018,2017,3,31,4,False
2017-04-01,158711.0,,,,,,,2016_2018,2017,4,1,5,True
2017-04-02,127047.0,,,,,,,2016_2018,2017,4,2,6,True
2017-04-03,166467.0,,,,,,,2016_2018,2017,4,3,0,False
2017-04-04,181179.0,,,,,,,2016_2018,2017,4,4,1,False
2017-04-05,193529.0,,,,,,,2016_2018,2017,4,5,2,False
2017-04-06,190496.0,,,,,,,2016_2018,2017,4,6,3,False
2017-04-07,188463.0,,,,,,,2016_2018,2017,4,7,4,False
2017-04-08,174038.0,,,,,,,2016_2018,2017,4,8,5,True
2017-04-09,137577.0,,,,,,,2016_2018,2017,4,9,6,True
2017-04-10,158323.0,,,,,,,2016_2018,2017,4,10,0,False
2017-04-11,166644.0,,,,,,,2016_2018,2017,4,11,1,False
2017-04-12,170669.0,,,,,,,2016_2018,2017,4,12,2,False
2017-04-13,158895.0,,,,,,,2016_2018,2017,4,13,3,False
2017-04-14,132084.0,,,,,,,2016_2018,2017,4,14,4,False
2017-04-15,99159.0,,,,,,,2016_2018,2017,4,15,5,True
2017-04-16,69051.0,,,,,,,2016_2018,2017,4,16,6,True
2017-04-17,83339.0,,,,,,,2016_2018,2017,4,17,0,False
2017-04-18,137398.0,,,,,,,2016_2018,2017,4,18,1,False
2017-04-19,155197.0,,,,,,,2016_2018,2017,4,19,2,False
2017-04-20,160393.0,,,,,,,2016_2018,2017,4,20,3,False
2017-04-21,155590.0,,,,,,,2016_2018,2017,4,21,4,False
2017-04-22,123772.0,,,,,,,2016_2018,2017,4,22,5,True
2017-04-23,91975.0,,,,,,,2016_2018,2017,4,23,6,True
2017-04-24,102518.0,,,,,,,2016_2018,2017,4,24,0,False
2017-04-25,97940.0,,,,,,,2016_2018,2017,4,25,1,False
2017-04-26,143135.0,,,,,,,2016_2018,2017,4,26,2,False
2017-04-27,154499.0,,,,,,,2016_2018,2017,4,27,3,False
2017-04-28,155746.0,,,,,,,2016_2018,2017,4,28,4,False
2017-04-29,130082.0,,,,,,,2016_2018,2017,4,29,5,True
2017-04-30,102828.0,,,,,,,2016_2018,2017,4,30,6,True
2017-05-01,103775.0,,,,,,,2016_2018,2017,5,1,0,False
2017-05-02,153586.0,,,,,,,2016_2018,2017,5,2,1,False
2017-05-03,159399.0,,,,,,,2016_2018,2017,5,3,2,False
2017-05-04,166520.0,,,,,,,2016_2018,2017,5,4,3,False
2017-05-05,173136.0,,,,,,,2016_2018,2017,5,5,4,False
2017-05-06,152828.0,,,,,,,2016_2018,2017,5,6,5,True
2017-05-07,130879.0,,,,,,,2016_2018,2017,5,7,6,True
2017-05-08,156709.0,,,,,,,2016_2018,2017,5,8,0,False
2017-05-09,165638.0,,,,,,,2016_2018,2017,5,9,1,False
2017-05-10,168871.0,,,,,,,2016_2018,2017,5,10,2,False
2017-05-11,167733.0,,,,,,,2016_2018,2017,5,11,3,False
2017-05-12,163634.0,,,,,,,2016_2018,2017,5,12,4,False
2017-05-13,155606.0,,,,,,,2016_2018,2017,5,13,5,True
2017-05-14,122773.0,,,,,,,2016_2018,2017,5,14,6,True
2017-05-15,153833.0,,,,,,,2016_2018,2017,5,15,0,False
2017-05-16,166243.0,,,,,,,2016_2018,2017,5,16,1,False
2017-05-17,166098.0,,,,,,,2016_2018,2017,5,17,2,False
2017-05-18,174748.0,,,,,,,2016_2018,2017,5,18,3,False
2017-05-19,165997.0,,,,,,,2016_2018,2017,5,19,4,False
2017-05-20,156676.0,,,,,,,2016_2018,2017,5,20,5,True
2017-05-21,118637.0,,,,,,,2016_2018,2017,5,21,6,True
2017-05-22,154245.0,,,,,,,2016_2018,2017,5,22,0,False
2017-05-23,165164.0,,,,,,,2016_2018,2017,5,23,1,False
2017-05-24,169098.0,,,,,,,2016_2018,2017,5,24,2,False
2017-05-25,177711.0,,,,,,,2016_2018,2017,5,25,3,False
2017-05-26,173152.0,,,,,,,2016_2018,2017,5,26,4,False
2017-05-27,145975.0,,,,,,,2016_2018,2017,5,27,5,True
2017-05-28,116967.0,,,,,,,2016_2018,2017,5,28,6,True
2017-05-29,157467.0,,,,,,,2016_2018,2017,5,29,0,False
2017-05-30,168337.0,,,,,,,2016_2018,2017,5,30,1,False
2017-05-31,169187.0,,,,,,,2016_2018,2017,5,31,2,False
2017-06-01,162489.0,,,,,,,2016_2018,2017,6,1,3,False
2017-06-02,90520.0,,,,,,,2016_2018,2017,6,2,4,False
2017-06-03,91704.0,,,,,,,2016_2018,2017,6,3,5,True
2017-06-04,96522.0,,,,,,,2016_2018,2017,6,4,6,True
2017-06-05,153503.0,,,,,,,2016_2018,2017,6,5,0,False
2017-06-06,164861.0,,,,,,,2016_2018,2017,6,6,1,False
2017-06-07,170459.0,,,,,,,2016_2018,2017,6,7,2,False
2017-06-08,175906.0,,,,,,,2016_2018,2017,6,8,3,False
2017-06-09,169139.0,,,,,,,2016_2018,2017,6,9,4,False
2017-06-10,136030.0,,,,,,,2016_2018,2017,6,10,5,True
2017-06-11,107531.0,,,,,,,2016_2018,2017,6,11,6,True
2017-06-12,156270.0,,,,,,,2016_2018,2017,6,12,0,False
2017-06-13,164690.0,,,,,,,2016_2018,2017,6,13,1,False
2017-06-14,169916.0,,,,,,,2016_2018,2017,6,14,2,False
2017-06-15,176918.0,,,,,,,2016_2018,2017,6,15,3,False
2017-06-16,184822.0,,,,,,,2016_2018,2017,6,16,4,False
2017-06-17,137614.0,,,,,,,2016_2018,2017,6,17,5,True
2017-06-18,111775.0,,,,,,,2016_2018,2017,6,18,6,True
2017-06-19,160576.0,,,,,,,2016_2018,2017,6,19,0,False
2017-06-20,166268.0,,,,,,,2016_2018,2017,6,20,1,False
2017-06-21,171236.0,,,,,,,2016_2018,2017,6,21,2,False
2017-06-22,170670.0,,,,,,,2016_2018,2017,6,22,3,False
2017-06-23,156343.0,,,,,,,2016_2018,2017,6,23,4,False
2017-06-24,120439.0,,,,,,,2016_2018,2017,6,24,5,True
2017-06-25,99231.0,,,,,,,2016_2018,2017,6,25,6,True
2017-06-26,154349.0,,,,,,,2016_2018,2017,6,26,0,False
2017-06-27,165942.0,,,,,,,2016_2018,2017,6,27,1,False
2017-06-28,163315.0,,,,,,,2016_2018,2017,6,28,2,False
2017-06-29,168528.0,,,,,,,2016_2018,2017,6,29,3,False
2017-06-30,156981.0,,,,,,,2016_2018,2017,6,30,4,False
2017-07-01,124917.0,,,,,,,2016_2018,2017,7,1,5,True
2017-07-02,104224.0,,,,,,,2016_2018,2017,7,2,6,True
2017-07-03,151325.0,,,,,,,2016_2018,2017,7,3,0,False
2017-07-04,163119.0,,,,,,,2016_2018,2017,7,4,1,False
2017-07-05,166307.0,,,,,,,2016_2018,2017,7,5,2,False
2017-07-06,171025.0,,,,,,,2016_2018,2017,7,6,3,False
