Anno,Mese,Cerchia,Incidenti,Morti,Feriti,month_start,inside_mura_spagnole,total_accesses,mean_daily_accesses,days_observed,source_days_hourly_category,source_days_daily_total,accesses_persone,accesses_merci,accesses_bus,accesses_altro,accesses_nc,share_persone,share_merci,share_bus,share_altro,share_nc,incidents_per_100k_area_c_accesses,injuries_per_100k_area_c_accesses,deaths_per_100k_area_c_accesses
2021,6,Entro la Cerchia dei Navigli,22,0,25,2021-06-01,True,3849681.0,128322.7,30.0,0.0,30.0,,,,,,,,,,,0.5714759222907041,0.6494044571485273,0.0
2021,6,Senza indicazioni,30,0,34,2021-06-01,False,,,,,,,,,,,,,,,,,,
2021,7,Dalla Cerchia dei Navigli alle Mura Spagnole,39,0,41,2021-07-01,True,3539924.0,114191.09677419355,31.0,0.0,31.0,,,,,,,,,,,1.1017185679692558,1.1582169560702433,0.0
2021,7,Dalla Nuova Circonvallazione ai confini del Comune,385,0,503,2021-07-01,False,,,,,,,,,,,,,,,,,,
2021,7,Dalle Mura Spagnole alla Nuova Circonvallazione,201,0,249,2021-07-01,False,,,,,,,,,,,,,,,,,,
2021,7,Entro la Cerchia dei Navigli,15,0,19,2021-07-01,True,3539924.0,114191.09677419355,31.0,0.0,31.0,,,,,,,,,,,0.42373791075740613,0.5367346869593811,0.0
2021,7,Senza indicazioni,40,1,45,2021-07-01,False,,,,,,,,,,,,,,,,,,
2021,8,Dalla Cerchia dei Navigli alle Mura Spagnole,22,0,28,2021-08-01,True,2087374.0,67334.64516129032,31.0,0.0,31.0,,,,,,,,,,,1.053955831585523,1.3413983311088478,0.0
2021,8,Dalla Nuova Circonvallazione ai confini del Comune,242,2,325,2021-08-01,False,,,,,,,,,,,,,,,,,,
2021,8,Dalle Mura Spagnole alla Nuova Circonvallazione,118,1,142,2021-08-01,False,,,,,,,,,,,,,,,,,,
2021,8,Entro la Cerchia dei Navigli,10,0,11,2021-08-01,True,2087374.0,67334.64516129032,31.0,0.0,31.0,,,,,,,,,,,0.47907083253887417,0.5269779157927615,0.0
2021,8,Senza indicazioni,18,0,20,2021-08-01,False,,,,,,,,,,,,,,,,,,
2021,9,Dalla Cerchia dei Navigli alle Mura Spagnole,44,0,57,2021-09-01,True,4373010.0,145767.0,30.0,0.0,30.0,,,,,,,,,,,1.0061719502127826,1.3034500264120137,0.0
2021,9,Dalla Nuova Circonvallazione ai confini del Comune,432,2,559,2021-09-01,False,,,,,,,,,,,,,,,,,,
2021,9,Dalle Mura Spagnole alla Nuova Circonvallazione,238,2,311,2021-09-01,False,,,,,,,,,,,,,,,,,,
2021,9,Entro la Cerchia dei Navigli,21,0,24,2021-09-01,True,4373010.0,145767.0,30.0,0.0,30.0,,,,,,,,,,,0.4802184307833735,0.5488210637524268,0.0
2021,9,Senza indicazioni,26,0,37,2021-09-01,False,,,,,,,,,,,,,,,,,,
2021,10,Dalla Cerchia dei Navigli alle Mura Spagnole,54,1,66,2021-10-01,True,4359786.0,140638.25806451612,31.0,0.0,31.0,,,,,,,,,,,1.238592903413149,1.5138357708382935,0.02293690561876202
2021,10,Dalla Nuova Circonvallazione ai confini del Comune,448,3,563,2021-10-01,False,,,,,,,,,,,,,,,,,,
2021,10,Dalle Mura Spagnole alla Nuova Circonvallazione,270,1,343,2021-10-01,False,,,,,,,,,,,,,,,,,,
2021,10,Entro la Cerchia dei Navigli,15,0,18,2021-10-01,True,4359786.0,140638.25806451612,31.0,0.0,31.0,,,,,,,,,,,0.34405358428143035,0.41286430113771644,0.0
2021,10,Senza indicazioni,41,1,46,2021-10-01,False,,,,,,,,,,,,,,,,,,
2021,11,Dalla Cerchia dei Navigli alle Mura Spagnole,41,0,50,2021-11-01,True,4311886.0,143729.53333333333,30.0,0.0,30.0,,,,,,,,,,,0.9508600180988087,1.1595853879253766,0.0
2021,11,Dalla Nuova Circonvallazione ai confini del Comune,406,2,511,2021-11-01,False,,,,,,,,,,,,,,,,,,
2021,11,Dalle Mura Spagnole alla Nuova Circonvallazione,220,1,271,2021-11-01,False,,,,,,,,,,,,,,,,,,
2021,11,Entro la Cerchia dei Navigli,17,0,22,2021-11-01,True,4311886.0,143729.53333333333,30.0,0.0,30.0,,,,,,,,,,,0.39425903189462796,0.5102175706871657,0.0
2021,11,Senza indicazioni,36,1,47,2021-11-01,False,,,,,,,,,,,,,,,,,,
2021,12,Dalla Cerchia dei Navigli alle Mura Spagnole,29,0,34,2021-12-01,True,2865638.0,119401.58333333333,24.0,0.0,24.0,,,,,,,,,,,1.0119910470198958,1.1864722620233261,0.0
2021,12,Dalla Nuova Circonvallazione ai confini del Comune,334,1,421,2021-12-01,False,,,,,,,,,,,,,,,,,,
2021,12,Dalle Mura Spagnole alla Nuova Circonvallazione,165,0,203,2021-12-01,False,,,,,,,,,,,,,,,,,,
2021,12,Entro la Cerchia dei Navigli,8,0,9,2021-12-01,True,2865638.0,119401.58333333333,24.0,0.0,24.0,,,,,,,,,,,0.2791699440054885,0.31406618700617456,0.0
2021,12,Senza indicazioni,29,0,37,2021-12-01,False,,,,,,,,,,,,,,,,,,
2022,1,Dalla Cerchia dei Navigli alle Mura Spagnole,29,0,29,2022-01-01,True,3291832.0,106188.12903225806,31.0,0.0,31.0,,,,,,,,,,,0.8809684090804148,0.8809684090804148,0.0
2022,1,Dalla Nuova Circonvallazione ai confini del Comune,307,3,408,2022-01-01,False,,,,,,,,,,,,,,,,,,
2022,1,Dalle Mura Spagnole alla Nuova Circonvallazione,149,0,201,2022-01-01,False,,,,,,,,,,,,,,,,,,
2022,1,Entro la Cerchia dei Navigli,11,0,13,2022-01-01,True,3291832.0,106188.12903225806,31.0,0.0,31.0,,,,,,,,,,,0.3341604310305022,0.39491687303604806,0.0
2022,1,Senza indicazioni,25,0,30,2022-01-01,False,,,,,,,,,,,,,,,,,,
2022,2,Dalla Cerchia dei Navigli alle Mura Spagnole,34,0,38,2022-02-01,True,3663767.0,130848.82142857143,28.0,0.0,28.0,,,,,,,,,,,0.9280066117741657,1.0371838602181853,0.0
2022,2,Dalla Nuova Circonvallazione ai confini del Comune,324,0,404,2022-02-01,False,,,,,,,,,,,,,,,,,,
2022,2,Dalle Mura Spagnole alla Nuova Circonvallazione,153,0,185,2022-02-01,False,,,,,,,,,,,,,,,,,,
2022,2,Entro la Cerchia dei Navigli,15,0,16,2022-02-01,True,3663767.0,130848.82142857143,28.0,0.0,28.0,,,,,,,,,,,0.4094146816650731,0.43670899377607797,0.0
2022,2,Senza indicazioni,36,0,44,2022-02-01,False,,,,,,,,,,,,,,,,,,
2022,3,Dalla Cerchia dei Navigli alle Mura Spagnole,39,0,45,2022-03-01,True,4095555.0,132114.67741935485,31.0,0.0,31.0,,,,,,,,,,,0.9522518926006366,1.0987521837699652,0.0
2022,3,Dalla Nuova Circonvallazione ai confini del Comune,359,3,458,2022-03-01,False,,,,,,,,,,,,,,,,,,
2022,3,Dalle Mura Spagnole alla Nuova Circonvallazione,188,3,220,2022-03-01,False,,,,,,,,,,,,,,,,,,
2022,3,Entro la Cerchia dei Navigli,10,0,11,2022-03-01,True,4095555.0,132114.67741935485,31.0,0.0,31.0,,,,,,,,,,,0.24416715194888117,0.2685838671437693,0.0
2022,3,Senza indicazioni,19,0,21,2022-03-01,False,,,,,,,,,,,,,,,,,,
2022,4,Dalla Cerchia dei Navigli alle Mura Spagnole,37,0,43,2022-04-01,True,3752333.0,125077.76666666666,30.0,0.0,30.0,,,,,,,,,,,0.9860532100962256,1.1459537306523702,0.0
2022,4,Dalla Nuova Circonvallazione ai confini del Comune,376,2,488,2022-04-01,False,,,,,,,,,,,,,,,,,,
2022,4,Dalle Mura Spagnole alla Nuova Circonvallazione,174,0,211,2022-04-01,False,,,,,,,,,,,,,,,,,,
2022,4,Entro la Cerchia dei Navigli,24,0,29,2022-04-01,True,3752333.0,125077.76666666666,30.0,0.0,30.0,,,,,,,,,,,0.6396020822245787,0.7728525160213658,0.0
2022,4,Senza indicazioni,37,0,44,2022-04-01,False,,,,,,,,,,,,,,,,,,
2022,5,Dalla Cerchia dei Navigli alle Mura Spagnole,49,0,55,2022-05-01,True,4489691.0,144828.74193548388,31.0,0.0,31.0,,,,,,,,,,,1.0913891401434976,1.225028626691681,0.0
2022,5,Dalla Nuova Circonvallazione ai confini del Comune,438,1,574,2022-05-01,False,,,,,,,,,,,,,,,,,,
2022,5,Dalle Mura Spagnole alla Nuova Circonvallazione,222,1,287,2022-05-01,False,,,,,,,,,,,,,,,,,,
2022,5,Entro la Cerchia dei Navigli,22,0,26,2022-05-01,True,4489691.0,144828.74193548388,31.0,0.0,31.0,,,,,,,,,,,0.4900114506766724,0.5791044417087946,0.0
2022,5,Senza indicazioni,34,0,49,2022-05-01,False,,,,,,,,,,,,,,,,,,
2022,6,Dalla Cerchia dei Navigli alle Mura Spagnole,48,0,61,2022-06-01,True,4041497.0,134716.56666666668,30.0,0.0,30.0,,,,,,,,,,,1.1876787239975681,1.5093417117469097,0.0
2022,6,Dalla Nuova Circonvallazione ai confini del Comune,430,1,544,2022-06-01,False,,,,,,,,,,,,,,,,,,
2022,6,Dalle Mura Spagnole alla Nuova Circonvallazione,235,0,291,2022-06-01,False,,,,,,,,,,,,,,,,,,
2022,6,Entro la Cerchia dei Navigli,18,0,19,2022-06-01,True,4041497.0,134716.56666666668,30.0,0.0,30.0,,,,,,,,,,,0.44537952149908805,0.47012282824903745,0.0
2022,6,Senza indicazioni,29,0,38,2022-06-01,False,,,,,,,,,,,,,,,,,,
2022,7,Dalla Cerchia dei Navigli alle Mura Spagnole,34,0,42,2022-07-01,True,3552475.0,114595.96774193548,31.0,0.0,31.0,,,,,,,,,,,0.9570792194174484,1.1822743298686127,0.0
2022,7,Dalla Nuova Circonvallazione ai confini del Comune,379,3,461,2022-07-01,False,,,,,,,,,,,,,,,,,,
2022,7,Dalle Mura Spagnole alla Nuova Circonvallazione,187,0,240,2022-07-01,False,,,,,,,,,,,,,,,,,,
2022,7,Entro la Cerchia dei Navigli,12,0,13,2022-07-01,True,3552475.0,114595.96774193548,31.0,0.0,31.0,,,,,,,,,,,0.3377926656767465,0.36594205448314204,0.0
2022,7,Senza indicazioni,33,1,53,2022-07-01,False,,,,,,,,,,,,,,,,,,
2022,8,Dalla Cerchia dei Navigli alle Mura Spagnole,14,0,20,2022-08-01,True,2089203.0,67393.64516129032,31.0,0.0,31.0,,,,,,,,,,,0.6701119996477125,0.9573028566395894,0.0
2022,8,Dalla Nuova Circonvallazione ai confini del Comune,229,4,307,2022-08-01,False,,,,,,,,,,,,,,,,,,
2022,8,Dalle Mura Spagnole alla Nuova Circonvallazione,120,1,156,2022-08-01,False,,,,,,,,,,,,,,,,,,
2022,8,Entro la Cerchia dei Navigli,7,0,9,2022-08-01,True,2089203.0,67393.64516129032,31.0,0.0,31.0,,,,,,,,,,,0.33505599982385625,0.4307862854878152,0.0
2022,8,Senza indicazioni,19,0,22,2022-08-01,False,,,,,,,,,,,,,,,,,,
2022,9,Dalla Cerchia dei Navigli alle Mura Spagnole,35,0,42,2022-09-01,True,4159782.0,138659.4,30.0,0.0,30.0,,,,,,,,,,,0.8413902459311569,1.0096682951173883,0.0
2022,9,Dalla Nuova Circonvallazione ai confini del Comune,405,5,519,2022-09-01,False,,,,,,,,,,,,,,,,,,
2022,9,Dalle Mura Spagnole alla Nuova Circonvallazione,224,2,270,2022-09-01,False,,,,,,,,,,,,,,,,,,
2022,9,Entro la Cerchia dei Navigli,19,0,23,2022-09-01,True,4159782.0,138659.4,30.0,0.0,30.0,,,,,,,,,,,0.4567547049340566,0.5529135901833317,0.0
2022,9,Senza indicazioni,36,0,44,2022-09-01,False,,,,,,,,,,,,,,,,,,
2022,10,Dalla Cerchia dei Navigli alle Mura Spagnole,52,0,61,2022-10-01,True,4089966.0,131934.38709677418,31.0,0.0,31.0,,,,,,,,,,,1.271404212162155,1.4914549411902203,0.0
2022,10,Dalla Nuova Circonvallazione ai confini del Comune,433,2,560,2022-10-01,False,,,,,,,,,,,,,,,,,,
2022,10,Dalle Mura Spagnole alla Nuova Circonvallazione,225,0,271,2022-10-01,False,,,,,,,,,,,,,,,,,,
2022,10,Entro la Cerchia dei Navigli,19,0,20,2022-10-01,True,4089966.0,131934.38709677418,31.0,0.0,31.0,,,,,,,,,,,0.46455153905924895,0.4890016200623673,0.0
2022,10,Senza indicazioni,29,0,34,2022-10-01,False,,,,,,,,,,,,,,,,,,
2022,11,Dalla Cerchia dei Navigli alle Mura Spagnole,41,0,47,2022-11-01,True,4095874.0,136529.13333333333,30.0,0.0,30.0,,,,,,,,,,,1.0010073552067276,1.1474962364564927,0.0
2022,11,Dalla Nuova Circonvallazione ai confini del Comune,394,3,491,2022-11-01,False,,,,,,,,,,,,,,,,,,
2022,11,Dalle Mura Spagnole alla Nuova Circonvallazione,208,2,260,2022-11-01,False,,,,,,,,,,,,,,,,,,
2022,11,Entro la Cerchia dei Navigli,14,0,16,2022-11-01,True,4095874.0,136529.13333333333,30.0,0.0,30.0,,,,,,,,,,,0.341807389582785,0.39063701666604,0.0
2022,11,Senza indicazioni,25,0,32,2022-11-01,False,,,,,,,,,,,,,,,,,,
2022,12,Dalla Cerchia dei Navigli alle Mura Spagnole,32,0,35,2022-12-01,True,3081409.0,128392.04166666667,24.0,0.0,24.0,,,,,,,,,,,1.0384859653489686,1.1358440246004344,0.0
2022,12,Dalla Nuova Circonvallazione ai confini del Comune,314,5,393,2022-12-01,False,,,,,,,,,,,,,,,,,,
2022,12,Dalle Mura Spagnole alla Nuova Circonvallazione,160,0,208,2022-12-01,False,,,,,,,,,,,,,,,,,,
2022,12,Entro la Cerchia dei Navigli,12,0,13,2022-12-01,True,3081409.0,128392.04166666667,24.0,0.0,24.0,,,,,,,,,,,0.3894322370058632,0.42188492342301853,0.0
2022,12,Senza indicazioni,24,0,31,2022-12-01,False,,,,,,,,,,,,,,,,,,
2023,1,Dalla Cerchia dei Navigli alle Mura Spagnole,31,0,34,2023-01-01,True,3525997.0,113741.83870967742,31.0,0.0,31.0,,,,,,,,,,,0.8791839584662153,0.9642662770274619,0.0
2023,1,Dalla Nuova Circonvallazione ai confini del Comune,327,2,411,2023-01-01,False,,,,,,,,,,,,,,,,,,
2023,1,Dalle Mura Spagnole alla Nuova Circonvallazione,155,0,198,2023-01-01,False,,,,,,,,,,,,,,,,,,
2023,1,Entro la Cerchia dei Navigli,20,0,21,2023-01-01,True,3525997.0,113741.83870967742,31.0,0.0,31.0,,,,,,,,,,,0.5672154570749777,0.5955762299287266,0.0
2023,1,Senza indicazioni,24,0,34,2023-01-01,False,,,,,,,,,,,,,,,,,,
2023,2,Dalla Cerchia dei Navigli alle Mura Spagnole,47,1,55,2023-02-01,True,3536781.0,126313.60714285714,28.0,0.0,28.0,,,,,,,,,,,1.328892006601483,1.555086390703863,0.028274298012797516
2023,2,Dalla Nuova Circonvallazione ai confini del Comune,344,5,425,2023-02-01,False,,,,,,,,,,,,,,,,,,
2023,2,Dalle Mura Spagnole alla Nuova Circonvallazione,164,0,202,2023-02-01,False,,,,,,,,,,,,,,,,,,
2023,2,Entro la Cerchia dei Navigli,19,0,22,2023-02-01,True,3536781.0,126313.60714285714,28.0,0.0,28.0,,,,,,,,,,,0.5372116622431528,0.6220345562815452,0.0
2023,2,Senza indicazioni,31,0,43,2023-02-01,False,,,,,,,,,,,,,,,,,,
2023,3,Dalla Cerchia dei Navigli alle Mura Spagnole,45,0,54,2023-03-01,True,4144030.0,133678.38709677418,31.0,0.0,31.0,,,,,,,,,,,1.0858994746659651,1.3030793695991583,0.0
2023,3,Dalla Nuova Circonvallazione ai confini del Comune,392,3,486,2023-03-01,False,,,,,,,,,,,,,,,,,,
2023,3,Dalle Mura Spagnole alla Nuova Circonvallazione,192,1,260,2023-03-01,False,,,,,,,,,,,,,,,,,,
2023,3,Entro la Cerchia dei Navigli,17,0,20,2023-03-01,True,4144030.0,133678.38709677418,31.0,0.0,31.0,,,,,,,,,,,0.41022869042936466,0.482621988740429,0.0
2023,3,Senza indicazioni,31,0,38,2023-03-01,False,,,,,,,,,,,,,,,,,,
2023,4,Dalla Cerchia dei Navigli alle Mura Spagnole,30,1,35,2023-04-01,True,3706383.0,123546.1,30.0,0.0,30.0,,,,,,,,,,,0.8094144614844175,0.9443168717318206,0.026980482049480583
2023,4,Dalla Nuova Circonvallazione ai confini del Comune,349,3,452,2023-04-01,False,,,,,,,,,,,,,,,,,,
2023,4,Dalle Mura Spagnole alla Nuova Circonvallazione,189,0,230,2023-04-01,False,,,,,,,,,,,,,,,,,,
2023,4,Entro la Cerchia dei Navigli,14,0,14,2023-04-01,True,3706383.0,123546.1,30.0,0.0,30.0,,,,,,,,,,,0.3777267486927282,0.3777267486927282,0.0
2023,4,Senza indicazioni,24,0,30,2023-04-01,False,,,,,,,,,,,,,,,,,,
2023,5,Dalla Cerchia dei Navigli alle Mura Spagnole,54,0,69,2023-05-01,True,4340387.0,140012.48387096773,31.0,0.0,31.0,,,,,,,,,,,1.2441286917502978,1.5897199950142695,0.0
2023,5,Dalla Nuova Circonvallazione ai confini del Comune,442,2,533,2023-05-01,False,,,,,,,,,,,,,,,,,,
2023,5,Dalle Mura Spagnole alla Nuova Circonvallazione,214,0,260,2023-05-01,False,,,,,,,,,,,,,,,,,,
2023,5,Entro la Cerchia dei Navigli,18,0,21,2023-05-01,True,4340387.0,140012.48387096773,31.0,0.0,31.0,,,,,,,,,,,0.41470956391676594,0.48382782456956025,0.0
2023,5,Senza indicazioni,36,0,47,2023-05-01,False,,,,,,,,,,,,,,,,,,
2023,6,Dalla Cerchia dei Navigli alle Mura Spagnole,35,0,38,2023-06-01,True,3827183.0,127572.76666666666,30.0,0.0,30.0,,,,,,,,,,,0.9145107511190346,0.9928973869292376,0.0
2023,6,Dalla Nuova Circonvallazione ai confini del Comune,427,1,502,2023-06-01,False,,,,,,,,,,,,,,,,,,
2023,6,Dalle Mura Spagnole alla Nuova Circonvallazione,202,0,253,2023-06-01,False,,,,,,,,,,,,,,,,,,
2023,6,Entro la Cerchia dei Navigli,23,0,26,2023-06-01,True,3827183.0,127572.76666666666,30.0,0.0,30.0,,,,,,,,,,,0.6009642078782227,0.6793508436884257,0.0
2023,6,Senza indicazioni,26,0,30,2023-06-01,False,,,,,,,,,,,,,,,,,,
2023,7,Dalla Cerchia dei Navigli alle Mura Spagnole,22,0,27,2023-07-01,True,3575690.0,115344.83870967742,31.0,0.0,31.0,,,,,,,,,,,0.6152658647701562,0.7550990158542826,0.0
2023,7,Dalla Nuova Circonvallazione ai confini del Comune,314,2,380,2023-07-01,False,,,,,,,,,,,,,,,,,,
2023,7,Dalle Mura Spagnole alla Nuova Circonvallazione,173,0,219,2023-07-01,False,,,,,,,,,,,,,,,,,,
2023,7,Entro la Cerchia dei Navigli,22,0,25,2023-07-01,True,3575690.0,115344.83870967742,31.0,0.0,31.0,,,,,,,,,,,0.6152658647701562,0.6991657554206322,0.0
2023,7,Senza indicazioni,27,0,37,2023-07-01,False,,,,,,,,,,,,,,,,,,
2023,8,Dalla Cerchia dei Navigli alle Mura Spagnole,12,0,14,2023-08-01,True,2006665.0,64731.12903225807,31.0,0.0,31.0,,,,,,,,,,,0.5980071412019445,0.6976749980689353,0.0
2023,8,Dalla Nuova Circonvallazione ai confini del Comune,229,1,301,2023-08-01,False,,,,,,,,,,,,,,,,,,
2023,8,Dalle Mura Spagnole alla Nuova Circonvallazione,110,1,140,2023-08-01,False,,,,,,,,,,,,,,,,,,
2023,8,Entro la Cerchia dei Navigli,19,1,25,2023-08-01,True,2006665.0,64731.12903225807,31.0,0.0,31.0,,,,,,,,,,,0.9468446402364121,1.2458482108373845,0.04983392843349537
2023,8,Senza indicazioni,21,1,23,2023-08-01,False,,,,,,,,,,,,,,,,,,
2023,9,Dalla Cerchia dei Navigli alle Mura Spagnole,33,0,38,2023-09-01,True,4053128.0,135104.26666666666,30.0,0.0,30.0,,,,,,,,,,,0.814185981789867,0.9375474941822711,0.0
2023,9,Dalla Nuova Circonvallazione ai confini del Comune,405,7,504,2023-09-01,False,,,,,,,,,,,,,,,,,,
2023,9,Dalle Mura Spagnole alla Nuova Circonvallazione,198,0,251,2023-09-01,False,,,,,,,,,,,,,,,,,,
2023,9,Entro la Cerchia dei Navigli,21,0,24,2023-09-01,True,4053128.0,135104.26666666666,30.0,0.0,30.0,,,,,,,,,,,0.5181183520480972,0.5921352594835396,0.0
2023,9,Senza indicazioni,29,0,34,2023-09-01,False,,,,,,,,,,,,,,,,,,
2023,10,Dalla Cerchia dei Navigli alle Mura Spagnole,37,0,47,2023-10-01,True,4230250.0,136459.67741935485,31.0,0.0,31.0,,,,,,,,,,,0.874652798297973,1.1110454464866142,0.0
2023,10,Dalla Nuova Circonvallazione ai confini del Comune,440,4,545,2023-10-01,False,,,,,,,,,,,,,,,,,,
2023,10,Dalle Mura Spagnole alla Nuova Circonvallazione,221,2,263,2023-10-01,False,,,,,,,,,,,,,,,,,,
2023,10,Entro la Cerchia dei Navigli,20,0,22,2023-10-01,True,4230250.0,136459.67741935485,31.0,0.0,31.0,,,,,,,,,,,0.47278529637728267,0.520063826015011,0.0
2023,10,Senza indicazioni,37,0,58,2023-10-01,False,,,,,,,,,,,,,,,,,,
2023,11,Dalla Cerchia dei Navigli alle Mura Spagnole,44,0,56,2023-11-01,True,4061079.0,135369.3,30.0,0.0,30.0,,,,,,,,,,,1.0834558992819396,1.3789438718133777,0.0
2023,11,Dalla Nuova Circonvallazione ai confini del Comune,392,4,482,2023-11-01,False,,,,,,,,,,,,,,,,,,
2023,11,Dalle Mura Spagnole alla Nuova Circonvallazione,208,0,251,2023-11-01,False,,,,,,,,,,,,,,,,,,
2023,11,Entro la Cerchia dei Navigli,18,0,20,2023-11-01,True,4061079.0,135369.3,30.0,0.0,30.0,,,,,,,,,,,0.4432319587971571,0.49247995421906343,0.0
2023,11,Senza indicazioni,29,0,38,2023-11-01,False,,,,,,,,,,,,,,,,,,
2023,12,Dalla Cerchia dei Navigli alle Mura Spagnole,33,0,39,2023-12-01,True,3487464.0,112498.83870967742,31.0,0.0,31.0,,,,,,,,,,,0.9462463268438039,1.1182911135426774,0.0
2023,12,Dalla Nuova Circonvallazione ai confini del Comune,327,1,403,2023-12-01,False,,,,,,,,,,,,,,,,,,
2023,12,Dalle Mura Spagnole alla Nuova Circonvallazione,160,0,187,2023-12-01,False,,,,,,,,,,,,,,,,,,
2023,12,Entro la Cerchia dei Navigli,8,0,10,2023-12-01,True,3487464.0,112498.83870967742,31.0,0.0,31.0,,,,,,,,,,,0.22939304893183127,0.28674131116478907,0.0
2023,12,Senza indicazioni,27,0,36,2023-12-01,False,,,,,,,,,,,,,,,,,,
2024,1,Dalla Cerchia dei Navigli alle Mura Spagnole,25,0,30,2024-01-01,True,3555277.0,114686.35483870968,31.0,0.0,31.0,,,,,,,,,,,0.7031800897651576,0.8438161077181892,0.0
2024,1,Dalla Nuova Circonvallazione ai confini del Comune,356,1,455,2024-01-01,False,,,,,,,,,,,,,,,,,,
2024,1,Dalle Mura Spagnole alla Nuova Circonvallazione,146,0,173,2024-01-01,False,,,,,,,,,,,,,,,,,,
2024,1,Entro la Cerchia dei Navigli,12,0,14,2024-01-01,True,3555277.0,114686.35483870968,31.0,0.0,31.0,,,,,,,,,,,0.3375264430872756,0.39378085026848825,0.0
2024,1,Senza indicazioni,34,0,41,2024-01-01,False,,,,,,,,,,,,,,,,,,
2024,2,Dalla Cerchia dei Navigli alle Mura Spagnole,26,0,29,2024-02-01,True,3657684.0,126127.03448275862,29.0,0.0,29.0,,,,,,,,,,,0.7108323190302935,0.7928514327645582,0.0
2024,2,Dalla Nuova Circonvallazione ai confini del Comune,308,1,391,2024-02-01,False,,,,,,,,,,,,,,,,,,
2024,2,Dalle Mura Spagnole alla Nuova Circonvallazione,173,0,213,2024-02-01,False,,,,,,,,,,,,,,,,,,
2024,2,Entro la Cerchia dei Navigli,15,0,17,2024-02-01,True,3657684.0,126127.03448275862,29.0,0.0,29.0,,,,,,,,,,,0.4100955686713232,0.46477497782749955,0.0
2024,2,Senza indicazioni,28,0,35,2024-02-01,False,,,,,,,,,,,,,,,,,,
2024,3,Dalla Cerchia dei Navigli alle Mura Spagnole,45,0,47,2024-03-01,True,3768147.0,121553.12903225806,31.0,0.0,31.0,,,,,,,,,,,1.1942209260944436,1.2472974116986413,0.0
2024,3,Dalla Nuova Circonvallazione ai confini del Comune,347,1,422,2024-03-01,False,,,,,,,,,,,,,,,,,,
2024,3,Dalle Mura Spagnole alla Nuova Circonvallazione,197,1,234,2024-03-01,False,,,,,,,,,,,,,,,,,,
2024,3,Entro la Cerchia dei Navigli,10,0,13,2024-03-01,True,3768147.0,121553.12903225806,31.0,0.0,31.0,,,,,,,,,,,0.2653824280209875,0.34499715642728374,0.0
2024,3,Senza indicazioni,36,0,52,2024-03-01,False,,,,,,,,,,,,,,,,,,
2024,4,Dalla Cerchia dei Navigli alle Mura Spagnole,32,0,33,2024-04-01,True,3824732.0,127491.06666666667,30.0,0.0,30.0,,,,,,,,,,,0.8366599280681627,0.8628055508202928,0.0
2024,4,Dalla Nuova Circonvallazione ai confini del Comune,351,1,454,2024-04-01,False,,,,,,,,,,,,,,,,,,
2024,4,Dalle Mura Spagnole alla Nuova Circonvallazione,179,1,230,2024-04-01,False,,,,,,,,,,,,,,,,,,
2024,4,Entro la Cerchia dei Navigli,15,0,15,2024-04-01,True,3824732.0,127491.06666666667,30.0,0.0,30.0,,,,,,,,,,,0.3921843412819513,0.3921843412819513,0.0
2024,4,Senza indicazioni,36,2,52,2024-04-01,False,,,,,,,,,,,,,,,,,,
2024,5,Dalla Cerchia dei Navigli alle Mura Spagnole,48,0,56,2024-05-01,True,,,,,,,,,,,,,,,,,,
2024,5,Dalla Nuova Circonvallazione ai confini del Comune,402,4,488,2024-05-01,False,,,,,,,,,,,,,,,,,,
2024,5,Dalle Mura Spagnole alla Nuova Circonvallazione,191,0,227,2024-05-01,False,,,,,,,,,,,,,,,,,,
2024,5,Entro la Cerchia dei Navigli,11,0,11,2024-05-01,True,,,,,,,,,,,,,,,,,,
2024,5,Senza indicazioni,40,0,59,2024-05-01,False,,,,,,,,,,,,,,,,,,
2024,6,Dalla Cerchia dei Navigli alle Mura Spagnole,32,0,39,2024-06-01,True,3675836.0,122527.86666666667,30.0,0.0,30.0,,,,,,,,,,,0.8705502639399582,1.0609831341768239,0.0
2024,6,Dalla Nuova Circonvallazione ai confini del Comune,387,5,478,2024-06-01,False,,,,,,,,,,,,,,,,,,
2024,6,Dalle Mura Spagnole alla Nuova Circonvallazione,201,1,251,2024-06-01,False,,,,,,,,,,,,,,,,,,
2024,6,Entro la Cerchia dei Navigli,23,0,28,2024-06-01,True,3675836.0,122527.86666666667,30.0,0.0,30.0,,,,,,,,,,,0.6257080022068449,0.7617314809474633,0.0
2024,6,Senza indicazioni,30,0,42,2024-06-01,False,,,,,,,,,,,,,,,,,,
2024,7,Dalla Cerchia dei Navigli alle Mura Spagnole,41,0,52,2024-07-01,True,3475109.0,112100.29032258065,31.0,0.0,31.0,,,,,,,,,,,1.179819107832301,1.4963559416409673,0.0
2024,7,Dalla Nuova Circonvallazione ai confini del Comune,380,1,480,2024-07-01,False,,,,,,,,,,,,,,,,,,
2024,7,Dalle Mura Spagnole alla Nuova Circonvallazione,160,1,195,2024-07-01,False,,,,,,,,,,,,,,,,,,
2024,7,Entro la Cerchia dei Navigli,22,0,27,2024-07-01,True,3475109.0,112100.29032258065,31.0,0.0,31.0,,,,,,,,,,,0.6330736676173323,0.7769540466212714,0.0
2024,7,Senza indicazioni,30,0,43,2024-07-01,False,,,,,,,,,,,,,,,,,,
