data;timeIndex;NC;ALTRO;BUS;MERCI;PERSONE;areac
2013-05-19;20:00;359;9;38;41;3442;0
2013-05-19;20:30;341;5;34;53;2830;0
2013-05-19;21:00;251;10;38;44;2095;0
2013-05-19;21:30;251;8;24;31;1901;0
2013-05-19;22:00;223;6;29;37;1810;0
2013-05-19;22:30;215;6;22;34;1791;0
2013-05-19;23:00;224;10;24;41;1916;0
2013-05-19;23:30;169;6;27;31;1603;0
2013-05-20;00:00;159;6;20;33;1245;0
2013-05-20;00:30;139;8;23;28;966;0
2013-05-20;01:00;96;4;14;23;590;0
2013-05-20;01:30;69;4;5;14;357;0
2013-05-20;02:00;70;6;1;21;284;0
2013-05-20;02:30;58;5;;16;183;0
2013-05-20;03:00;63;1;;11;127;0
2013-05-20;03:30;57;4;1;30;155;0
2013-05-20;04:00;60;4;;41;173;0
2013-05-20;04:30;61;8;2;63;230;0
2013-05-20;05:00;94;10;8;100;374;0
2013-05-20;05:30;106;37;11;171;701;0
2013-05-20;06:00;138;53;26;230;886;0
2013-05-20;06:30;249;69;63;572;1761;0
2013-05-20;07:00;381;121;79;894;3112;0
2013-05-20;07:30;405;77;103;589;2345;1
2013-05-20;08:00;510;70;89;639;2992;1
2013-05-20;08:30;623;64;88;665;3209;1
2013-05-20;09:00;656;59;104;740;3416;1
2013-05-20;09:30;617;82;83;772;3295;1
2013-05-20;10:00;565;88;62;732;2937;1
2013-05-20;10:30;564;74;64;708;2920;1
2013-05-20;11:00;532;78;58;661;2796;1
2013-05-20;11:30;506;73;66;570;2799;1
2013-05-20;12:00;435;69;61;458;2553;1
2013-05-20;12:30;411;40;63;349;2511;1
2013-05-20;13:00;440;44;71;373;2408;1
2013-05-20;13:30;425;46;52;450;2219;1
2013-05-20;14:00;501;33;70;538;2494;1
2013-05-20;14:30;519;32;47;516;2735;1
2013-05-20;15:00;495;34;60;476;2584;1
2013-05-20;15:30;449;30;65;468;2769;1
2013-05-20;16:00;455;36;84;348;2765;1
2013-05-20;16:30;482;21;85;289;2692;1
2013-05-20;17:00;431;20;86;240;2742;1
2013-05-20;17:30;483;25;85;187;2774;1
2013-05-20;18:00;431;27;89;148;2919;1
2013-05-20;18:30;407;20;81;105;2765;1
2013-05-20;19:00;429;23;78;72;2697;1
2013-05-20;19:30;602;19;60;125;5243;0
2013-05-20;20:00;481;14;53;89;4089;0
2013-05-20;20:30;431;10;44;88;3159;0
2013-05-20;21:00;342;12;30;50;2225;0
2013-05-20;21:30;240;11;24;51;1777;0
2013-05-20;22:00;268;8;25;47;1752;0
2013-05-20;22:30;239;7;22;29;1765;0
2013-05-20;23:00;240;8;32;48;1658;0
2013-05-20;23:30;189;5;18;46;1550;0
2013-05-21;00:00;189;3;19;29;1330;0
2013-05-21;00:30;127;7;23;30;787;0
2013-05-21;01:00;90;4;12;22;536;0
2013-05-21;01:30;104;3;5;30;349;0
2013-05-21;02:00;80;6;1;20;259;0
2013-05-21;02:30;65;2;;20;169;0
2013-05-21;03:00;62;8;;24;118;0
2013-05-21;03:30;64;8;;31;124;0
2013-05-21;04:00;69;10;;53;168;0
2013-05-21;04:30;69;7;;62;235;0
2013-05-21;05:00;84;22;10;97;349;0
2013-05-21;05:30;102;56;10;181;630;0
2013-05-21;06:00;152;52;37;275;897;0
2013-05-21;06:30;281;98;55;662;1798;0
2013-05-21;07:00;413;115;87;997;2959;0
2013-05-21;07:30;449;93;107;665;2364;1
2013-05-21;08:00;563;89;99;690;2940;1
2013-05-21;08:30;661;92;99;685;3348;1
2013-05-21;09:00;689;108;94;735;3591;1
2013-05-21;09:30;656;108;100;840;3569;1
2013-05-21;10:00;786;95;71;752;3045;1
2013-05-21;10:30;773;95;61;669;2888;1
2013-05-21;11:00;759;93;61;631;2781;1
2013-05-21;11:30;744;77;57;619;2740;1
2013-05-21;12:00;662;70;52;460;2679;1
2013-05-21;12:30;688;57;63;365;2653;1
2013-05-21;13:00;618;49;63;462;2317;1
2013-05-21;13:30;583;46;61;425;2235;1
2013-05-21;14:00;694;46;56;527;2478;1
2013-05-21;14:30;728;34;57;521;2634;1
2013-05-21;15:00;713;26;58;477;2554;1
2013-05-21;15:30;691;32;64;439;2688;1
2013-05-21;16:00;671;29;75;380;2823;1
2013-05-21;16:30;702;30;82;303;2734;1
2013-05-21;17:00;651;29;73;226;2696;1
2013-05-21;17:30;676;24;77;193;2922;1
2013-05-21;18:00;668;18;71;127;2866;1
2013-05-21;18:30;638;14;81;110;2810;1
2013-05-21;19:00;599;14;71;87;2708;1
2013-05-21;19:30;930;17;52;122;5296;0
2013-05-21;20:00;729;13;48;84;4192;0
2013-05-21;20:30;614;14;33;81;3336;0
2013-05-21;21:00;470;7;26;69;2413;0
2013-05-21;21:30;372;8;17;47;1974;0
2013-05-21;22:00;351;5;22;59;1882;0
2013-05-21;22:30;306;4;19;42;1724;0
2013-05-21;23:00;322;10;28;38;1818;0
2013-05-21;23:30;311;5;24;46;1805;0
2013-05-22;00:00;246;4;20;39;1423;0
2013-05-22;00:30;218;6;20;38;991;0
2013-05-22;01:00;123;6;13;14;628;0
2013-05-22;01:30;101;4;4;22;474;0
2013-05-22;02:00;85;5;1;18;271;0
2013-05-22;02:30;73;5;;20;182;0
2013-05-22;03:00;69;4;;25;138;0
2013-05-22;03:30;61;5;2;26;151;0
2013-05-22;04:00;80;5;;39;162;0
2013-05-22;04:30;70;10;2;68;229;0
2013-05-22;05:00;120;17;11;85;285;0
2013-05-22;05:30;122;24;10;171;616;0
2013-05-22;06:00;200;48;31;228;843;0
2013-05-22;06:30;437;80;57;583;1723;0
2013-05-22;07:00;604;109;77;834;2782;0
2013-05-22;07:30;646;63;92;586;2285;1
2013-05-22;08:00;818;56;89;663;2846;1
2013-05-22;08:30;972;63;79;649;3066;1
2013-05-22;09:00;961;87;88;690;3227;1
2013-05-22;09:30;891;89;77;757;3292;1
2013-05-22;10:00;775;104;60;708;3048;1
2013-05-22;10:30;779;89;66;691;2907;1
2013-05-22;11:00;740;74;54;636;2697;1
2013-05-22;11:30;659;62;64;544;2695;1
2013-05-22;12:00;647;63;52;451;2590;1
2013-05-22;12:30;725;62;60;366;2608;1
2013-05-22;13:00;650;43;56;371;2390;1
2013-05-22;13:30;617;47;50;471;2265;1
2013-05-22;14:00;711;33;60;500;2462;1
2013-05-22;14:30;747;48;54;457;2794;1
2013-05-22;15:00;734;41;52;466;2732;1
2013-05-22;15:30;703;32;61;445;2689;1
2013-05-22;16:00;646;33;61;355;2655;1
2013-05-22;16:30;645;19;69;257;2667;1
2013-05-22;17:00;682;27;82;240;2758;1
2013-05-22;17:30;722;24;69;185;2852;1
2013-05-22;18:00;655;27;75;123;2633;1
2013-05-22;18:30;642;23;66;113;2767;1
2013-05-22;19:00;626;17;63;99;2793;1
2013-05-22;19:30;930;21;39;156;5249;0
2013-05-22;20:00;808;18;33;89;4499;0
2013-05-22;20:30;678;6;32;67;3585;0
2013-05-22;21:00;460;10;18;67;2542;0
2013-05-22;21:30;396;13;18;64;2048;0
2013-05-22;22:00;350;9;23;51;2088;0
2013-05-22;22:30;368;6;16;42;2125;0
2013-05-22;23:00;346;5;20;42;2071;0
2013-05-22;23:30;350;9;16;42;1921;0
2013-05-23;00:00;275;5;18;35;1406;0
2013-05-23;00:30;226;9;19;33;1102;0
2013-05-23;01:00;153;4;9;25;739;0
2013-05-23;01:30;131;8;7;27;490;0
2013-05-23;02:00;90;1;1;23;385;0
2013-05-23;02:30;75;1;;23;242;0
2013-05-23;03:00;102;2;;22;226;0
2013-05-23;03:30;100;8;;29;187;0
2013-05-23;04:00;84;6;;43;179;0
2013-05-23;04:30;64;7;1;62;240;0
2013-05-23;05:00;105;11;11;95;373;0
2013-05-23;05:30;154;27;10;165;579;0
2013-05-23;06:00;202;64;30;215;869;0
2013-05-23;06:30;390;82;52;595;1619;0
2013-05-23;07:00;602;105;80;875;2876;0
2013-05-23;07:30;639;71;101;620;2298;1
2013-05-23;08:00;797;87;86;645;2794;1
2013-05-23;08:30;958;61;76;630;3064;1
2013-05-23;09:00;1055;72;87;635;3190;1
2013-05-23;09:30;1027;87;91;710;3227;1
2013-05-23;10:00;878;97;67;743;2911;1
2013-05-23;10:30;851;83;69;607;2828;1
2013-05-23;11:00;809;87;61;635;2716;1
2013-05-23;11:30;774;89;58;525;2590;1
2013-05-23;12:00;729;56;56;479;2458;1
2013-05-23;12:30;702;42;59;315;2487;1
2013-05-23;13:00;651;48;54;375;2262;1
2013-05-23;13:30;632;37;46;433;2264;1
2013-05-23;14:00;624;37;57;565;2330;1
2013-05-23;14:30;627;33;69;563;2644;1
2013-05-23;15:00;551;34;56;436;2712;1
2013-05-23;15:30;594;30;63;406;2802;1
2013-05-23;16:00;555;31;71;349;2672;1
2013-05-23;16:30;527;31;86;299;2691;1
2013-05-23;17:00;523;41;85;248;2722;1
2013-05-23;17:30;522;20;79;157;2713;1
2013-05-23;18:00;652;17;74;208;3908;0
2013-05-23;18:30;590;22;80;135;3812;0
2013-05-23;19:00;565;16;74;97;3822;0
2013-05-23;19:30;695;9;56;126;5068;0
2013-05-23;20:00;620;18;46;92;4627;0
2013-05-23;20:30;550;6;29;73;3846;0
2013-05-23;21:00;400;10;28;59;2756;0
2013-05-23;21:30;346;10;24;63;2391;0
2013-05-23;22:00;289;6;29;40;2146;0
2013-05-23;22:30;301;8;16;43;2218;0
2013-05-23;23:00;295;7;26;35;2160;0
2013-05-23;23:30;306;10;20;47;2166;0
2013-05-24;00:00;257;5;21;38;1795;0
2013-05-24;00:30;198;9;28;20;1388;0
2013-05-24;01:00;159;9;15;29;960;0
2013-05-24;01:30;120;6;6;27;647;0
2013-05-24;02:00;101;5;;18;468;0
2013-05-24;02:30;99;4;;24;354;0
2013-05-24;03:00;71;3;;17;244;0
2013-05-24;03:30;96;9;1;27;230;0
2013-05-24;04:00;90;4;;52;231;0
2013-05-24;04:30;97;8;2;81;484;0
2013-05-24;05:00;128;22;8;115;640;0
2013-05-24;05:30;129;42;13;191;629;0
2013-05-24;06:00;144;55;31;254;924;0
2013-05-24;06:30;298;87;57;531;1804;0
2013-05-24;07:00;419;113;81;902;3047;0
2013-05-24;07:30;490;74;88;560;2721;1
2013-05-24;08:00;624;81;84;609;3471;1
2013-05-24;08:30;698;67;83;642;3801;1
2013-05-24;09:00;750;63;83;645;3905;1
2013-05-24;09:30;715;80;76;776;3895;1
2013-05-24;10:00;658;101;71;718;3506;1
2013-05-24;10:30;669;83;64;724;3360;1
2013-05-24;11:00;633;79;68;663;3281;1
2013-05-24;11:30;605;87;82;587;3158;1
2013-05-24;12:00;537;75;59;501;3021;1
2013-05-24;12:30;577;64;63;372;3076;1
2013-05-24;13:00;534;42;82;379;2870;1
2013-05-24;13:30;468;40;69;433;2685;1
2013-05-24;14:00;518;45;66;527;2685;1
2013-05-24;14:30;533;29;63;525;2838;1
2013-05-24;15:00;567;32;73;458;2965;1
2013-05-24;15:30;557;24;72;440;3007;1
2013-05-24;16:00;535;26;106;344;2977;1
2013-05-24;16:30;487;29;102;298;2851;1
2013-05-24;17:00;471;19;103;246;2733;1
2013-05-24;17:30;478;24;102;145;2834;1
2013-05-24;18:00;479;24;82;135;2927;1
2013-05-24;18:30;462;13;73;119;2837;1
2013-05-24;19:00;444;14;72;99;2689;1
2013-05-24;19:30;684;10;50;160;5321;0
2013-05-24;20:00;576;7;39;99;4440;0
2013-05-24;20:30;485;10;31;72;3665;0
2013-05-24;21:00;390;10;36;68;2849;0
2013-05-24;21:30;334;4;35;50;2560;0
2013-05-24;22:00;313;6;23;36;2310;0
2013-05-24;22:30;293;6;21;49;2288;0
2013-05-24;23:00;280;10;23;47;2591;0
2013-05-24;23:30;308;5;21;55;2435;0
2013-05-25;00:00;290;10;20;36;2323;0
2013-05-25;00:30;255;2;19;34;2045;0
2013-05-25;01:00;195;5;17;26;1502;0
2013-05-25;01:30;170;3;12;30;1124;0
2013-05-25;02:00;130;2;12;30;900;0
2013-05-25;02:30;119;2;9;22;750;0
2013-05-25;03:00;90;7;12;24;618;0
2013-05-25;03:30;84;7;12;17;517;0
2013-05-25;04:00;82;8;9;48;478;0
2013-05-25;04:30;95;8;9;53;409;0
2013-05-25;05:00;95;12;22;82;451;0
2013-05-25;05:30;88;16;13;109;495;0
2013-05-25;06:00;91;29;35;153;641;0
2013-05-25;06:30;142;39;45;249;960;0
2013-05-25;07:00;171;52;50;308;1063;0
2013-05-25;07:30;248;58;49;372;1914;0
2013-05-25;08:00;305;52;62;342;2111;0
2013-05-25;08:30;237;55;46;352;2614;0
2013-05-25;09:00;246;79;60;347;3147;0
2013-05-25;09:30;333;61;52;318;3823;0
2013-05-25;10:00;336;65;57;292;4062;0
2013-05-25;10:30;343;65;47;263;4367;0
2013-05-25;11:00;366;49;57;255;4637;0
2013-05-25;11:30;336;42;57;199;4346;0
2013-05-25;12:00;329;39;58;204;4264;0
2013-05-25;12:30;366;36;46;167;4327;0
2013-05-25;13:00;306;19;55;154;3910;0
2013-05-25;13:30;267;21;56;122;3118;0
2013-05-25;14:00;258;17;60;121;3187;0
2013-05-25;14:30;264;20;54;103;3356;0
2013-05-25;15:00;284;14;61;122;3674;0
2013-05-25;15:30;293;18;61;98;4039;0
2013-05-25;16:00;333;20;62;118;4175;0
2013-05-25;16:30;338;17;58;132;4279;0
2013-05-25;17:00;285;18;64;103;4217;0
2013-05-25;17:30;335;23;63;113;4342;0
2013-05-25;18:00;297;20;61;80;4247;0
2013-05-25;18:30;263;12;67;99;4049;0
2013-05-25;19:00;256;8;59;69;4016;0
2013-05-25;19:30;282;16;48;79;4156;0
2013-05-25;20:00;279;9;41;65;4188;0
2013-05-25;20:30;245;6;29;52;3509;0
2013-05-25;21:00;206;6;27;47;2494;0
2013-05-25;21:30;164;7;19;37;2143;0
2013-05-25;22:00;162;6;21;27;2015;0
2013-05-25;22:30;167;4;19;34;2195;0
2013-05-25;23:00;176;10;19;50;2705;0
2013-05-25;23:30;200;13;29;38;2840;0
2013-05-26;00:00;175;5;20;33;2709;0
2013-05-26;00:30;169;4;20;39;2361;0
2013-05-26;01:00;151;6;16;31;1838;0
2013-05-26;01:30;139;4;15;38;1435;0
2013-05-26;02:00;114;8;11;18;1126;0
2013-05-26;02:30;96;5;11;26;815;0
2013-05-26;03:00;85;5;9;12;656;0
2013-05-26;03:30;89;5;11;19;505;0
2013-05-26;04:00;84;2;10;23;424;0
2013-05-26;04:30;65;9;14;27;407;0
2013-05-26;05:00;81;3;13;28;416;0
2013-05-26;05:30;63;3;14;48;455;0
2013-05-26;06:00;47;7;26;40;526;0
2013-05-26;06:30;61;6;28;48;737;0
2013-05-26;07:00;62;14;21;67;504;0
2013-05-26;07:30;70;10;35;84;726;0
2013-05-26;08:00;87;12;40;65;899;0
2013-05-26;08:30;101;11;55;65;1290;0
2013-05-26;09:00;121;8;46;80;1650;0
2013-05-26;09:30;161;18;46;80;2135;0
2013-05-26;10:00;174;15;45;86;2611;0
2013-05-26;10:30;209;20;36;60;2874;0
2013-05-26;11:00;215;16;39;58;2930;0
2013-05-26;11:30;193;8;47;72;2942;0
2013-05-26;12:00;212;15;38;57;2810;0
2013-05-26;12:30;226;12;37;53;2867;0
2013-05-26;13:00;211;15;42;50;2368;0
2013-05-26;13:30;163;15;41;29;2115;0
2013-05-26;14:00;173;13;38;33;2224;0
2013-05-26;14:30;193;9;44;39;2626;0
2013-05-26;15:00;193;10;36;58;3049;0
2013-05-26;15:30;249;11;45;76;3436;0
2013-05-26;16:00;252;9;36;53;3661;0
2013-05-26;16:30;279;8;47;54;3830;0
2013-05-26;17:00;246;11;40;72;3759;0
2013-05-26;17:30;258;10;53;55;3741;0
2013-05-26;18:00;268;10;50;54;3826;0
2013-05-26;18:30;217;5;44;48;3784;0
2013-05-26;19:00;259;6;45;61;3980;0
2013-05-26;19:30;260;11;36;56;3924;0
2013-05-26;20:00;274;5;34;69;3844;0
2013-05-26;20:30;223;4;25;65;3157;0
2013-05-26;21:00;199;6;32;58;2380;0
2013-05-26;21:30;199;12;21;41;2300;0
2013-05-26;22:00;180;4;27;35;2217;0
2013-05-26;22:30;151;7;18;32;1941;0
2013-05-26;23:00;130;11;17;45;1743;0
2013-05-26;23:30;112;7;21;37;1550;0
2013-05-27;00:00;98;6;18;25;1208;0
2013-05-27;00:30;78;2;21;23;927;0
2013-05-27;01:00;59;5;16;25;590;0
2013-05-27;01:30;68;9;6;32;407;0
2013-05-27;02:00;63;2;;15;282;0
2013-05-27;02:30;47;4;1;22;215;0
2013-05-27;03:00;41;3;;25;136;0
2013-05-27;03:30;50;7;3;32;124;0
2013-05-27;04:00;61;2;;47;155;0
2013-05-27;04:30;68;11;1;57;268;0
2013-05-27;05:00;65;14;12;103;418;0
2013-05-27;05:30;85;30;15;185;653;0
2013-05-27;06:00;117;66;32;264;973;0
2013-05-27;06:30;197;84;63;634;1899;0
2013-05-27;07:00;285;112;86;945;2983;0
2013-05-27;07:30;285;90;99;607;2369;1
2013-05-27;08:00;382;77;97;741;2947;1
2013-05-27;08:30;427;59;88;687;3039;1
2013-05-27;09:00;491;82;90;734;3349;1
2013-05-27;09:30;448;70;78;726;3148;1
2013-05-27;10:00;459;92;75;714;2950;1
2013-05-27;10:30;421;93;60;656;2786;1
2013-05-27;11:00;398;88;68;628;2755;1
2013-05-27;11:30;355;62;62;548;2605;1
2013-05-27;12:00;345;67;63;465;2520;1
2013-05-27;12:30;326;56;62;318;2442;1
2013-05-27;13:00;336;38;70;371;2352;1
2013-05-27;13:30;307;39;62;462;2285;1
2013-05-27;14:00;379;40;67;513;2525;1
2013-05-27;14:30;351;54;66;500;2667;1
2013-05-27;15:00;335;41;58;471;2577;1
2013-05-27;15:30;373;37;68;418;2689;1
2013-05-27;16:00;337;25;76;338;2774;1
2013-05-27;16:30;361;24;97;314;2668;1
2013-05-27;17:00;347;45;94;238;2800;1
2013-05-27;17:30;333;32;84;197;2748;1
2013-05-27;18:00;316;32;81;148;2834;1
2013-05-27;18:30;329;20;83;112;2813;1
2013-05-27;19:00;305;20;76;83;2619;1
2013-05-27;19:30;487;17;60;145;5248;0
2013-05-27;20:00;368;13;47;86;4134;0
2013-05-27;20:30;302;11;35;92;3169;0
2013-05-27;21:00;228;9;28;61;2260;0
2013-05-27;21:30;171;8;22;41;1804;0
2013-05-27;22:00;155;6;27;49;1742;0
2013-05-27;22:30;162;9;19;52;1712;0
2013-05-27;23:00;155;7;18;39;1662;0
2013-05-27;23:30;143;4;22;35;1446;0
2013-05-28;00:00;127;5;15;38;1126;0
2013-05-28;00:30;92;7;23;35;865;0
2013-05-28;01:00;68;7;14;15;539;0
2013-05-28;01:30;68;2;4;32;350;0
2013-05-28;02:00;64;4;;21;203;0
2013-05-28;02:30;45;4;;17;180;0
2013-05-28;03:00;54;8;;30;123;0
2013-05-28;03:30;57;9;;26;128;0
2013-05-28;04:00;41;12;;54;151;0
2013-05-28;04:30;51;13;1;63;248;0
2013-05-28;05:00;69;18;10;99;380;0
2013-05-28;05:30;91;40;13;166;635;0
2013-05-28;06:00;96;69;27;259;894;0
2013-05-28;06:30;164;98;54;651;1861;0
2013-05-28;07:00;273;108;75;977;2974;0
2013-05-28;07:30;298;89;108;610;2573;1
2013-05-28;08:00;420;75;83;697;3286;1
2013-05-28;08:30;458;92;84;669;3536;1
2013-05-28;09:00;523;95;107;752;3743;1
2013-05-28;09:30;513;108;79;826;3536;1
2013-05-28;10:00;497;117;79;829;3447;1
2013-05-28;10:30;452;96;73;758;3440;1
2013-05-28;11:00;446;91;73;712;3267;1
2013-05-28;11:30;395;81;77;623;2943;1
2013-05-28;12:00;412;63;72;479;2962;1
2013-05-28;12:30;348;60;69;402;2824;1
2013-05-28;13:00;392;58;69;421;2757;1
2013-05-28;13:30;323;47;68;507;2584;1
2013-05-28;14:00;362;49;70;550;2712;1
2013-05-28;14:30;418;49;70;551;2993;1
2013-05-28;15:00;392;37;85;503;3004;1
2013-05-28;15:30;390;40;64;501;3030;1
2013-05-28;16:00;364;30;91;389;3041;1
2013-05-28;16:30;368;31;88;354;3055;1
2013-05-28;17:00;365;25;95;250;2890;1
2013-05-28;17:30;365;25;86;201;2975;1
2013-05-28;18:00;332;25;87;144;2928;1
2013-05-28;18:30;320;23;71;106;2942;1
2013-05-28;19:00;297;15;85;82;2963;1
2013-05-28;19:30;441;18;51;156;5503;0
2013-05-28;20:00;382;21;48;81;4429;0
2013-05-28;20:30;313;14;28;81;3572;0
2013-05-28;21:00;247;11;27;53;2385;0
2013-05-28;21:30;189;14;24;53;2073;0
2013-05-28;22:00;168;7;32;40;1843;0
2013-05-28;22:30;170;1;29;41;1882;0
2013-05-28;23:00;168;7;31;44;1863;0
2013-05-28;23:30;176;9;17;37;1776;0
2013-05-29;00:00;153;3;20;28;1498;0
2013-05-29;00:30;124;3;22;31;1040;0
2013-05-29;01:00;81;4;14;23;690;0
2013-05-29;01:30;82;5;4;27;451;0
2013-05-29;02:00;60;6;;18;309;0
2013-05-29;02:30;57;4;;19;176;0
2013-05-29;03:00;55;3;;21;167;0
2013-05-29;03:30;58;16;1;36;155;0
2013-05-29;04:00;74;9;;47;144;0
2013-05-29;04:30;50;8;1;72;239;0
2013-05-29;05:00;75;19;10;122;351;0
2013-05-29;05:30;89;38;11;173;632;0
2013-05-29;06:00;126;58;29;243;1023;0
2013-05-29;06:30;181;98;55;621;1894;0
2013-05-29;07:00;322;120;81;933;3201;0
2013-05-29;07:30;333;77;97;613;2738;0
2013-05-29;08:00;441;83;91;651;3804;0
2013-05-29;08:30;501;82;79;687;3748;0
2013-05-29;09:00;566;82;91;729;3786;0
2013-05-29;09:30;581;105;83;815;3782;0
2013-05-29;10:00;624;136;89;796;3650;0
2013-05-29;10:30;670;100;72;749;3465;0
2013-05-29;11:00;578;67;65;737;3048;0
2013-05-29;11:30;549;66;73;649;2889;0
2013-05-29;12:00;514;66;59;495;2968;0
2013-05-29;12:30;490;58;66;391;2879;0
2013-05-29;13:00;445;39;56;415;2641;0
2013-05-29;13:30;434;54;53;424;2494;0
2013-05-29;14:00;474;41;64;508;2671;0
2013-05-29;14:30;467;53;70;563;3059;0
2013-05-29;15:00;403;36;72;483;3023;0
2013-05-29;15:30;437;34;58;462;3122;0
2013-05-29;16:00;424;29;78;380;2956;0
2013-05-29;16:30;399;26;77;340;2884;0
2013-05-29;17:00;378;36;80;254;2993;0
2013-05-29;17:30;382;22;87;197;3044;0
2013-05-29;18:00;352;27;77;139;3033;0
2013-05-29;18:30;344;19;73;126;3078;0
2013-05-29;19:00;363;21;67;79;3075;0
2013-05-29;19:30;501;18;58;155;5833;0
2013-05-29;20:00;440;14;47;99;4732;0
2013-05-29;20:30;409;15;39;68;3876;0
2013-05-29;21:00;293;10;31;63;2731;0
2013-05-29;21:30;253;13;26;36;2276;0
2013-05-29;22:00;234;8;28;49;2171;0
2013-05-29;22:30;253;16;21;44;2102;0
2013-05-29;23:00;224;11;24;41;2144;0
2013-05-29;23:30;237;6;19;36;1950;0
2013-05-30;00:00;151;6;20;32;1678;0
2013-05-30;00:30;121;7;17;29;1207;0
2013-05-30;01:00;87;9;17;25;804;0
2013-05-30;01:30;98;5;3;19;532;0
2013-05-30;02:00;89;3;1;22;364;0
2013-05-30;02:30;75;8;;15;262;0
2013-05-30;03:00;66;4;;25;213;0
2013-05-30;03:30;58;8;;45;209;0
2013-05-30;04:00;59;8;1;54;183;0
2013-05-30;04:30;47;11;;71;256;0
2013-05-30;05:00;55;21;25;109;382;0
2013-05-30;05:30;81;24;11;214;627;0
2013-05-30;06:00;103;70;29;277;917;0
2013-05-30;06:30;167;95;58;650;1789;0
2013-05-30;07:00;250;130;80;1053;3132;0
2013-05-30;07:30;309;91;115;692;2418;1
2013-05-30;08:00;378;69;104;709;3255;1
2013-05-30;08:30;459;77;87;681;3401;1
2013-05-30;09:00;503;97;107;810;3733;1
2013-05-30;09:30;575;92;81;812;3490;1
2013-05-30;10:00;555;108;75;800;3276;1
2013-05-30;10:30;557;95;62;756;3190;1
2013-05-30;11:00;537;108;70;715;3066;1
2013-05-30;11:30;517;78;62;583;3025;1
2013-05-30;12:00;464;60;71;487;2927;1
2013-05-30;12:30;449;55;64;385;2800;1
2013-05-30;13:00;413;39;65;402;2556;1
2013-05-30;13:30;389;37;66;429;2364;1
2013-05-30;14:00;355;43;61;570;2664;1
2013-05-30;14:30;382;36;60;586;2897;1
2013-05-30;15:00;379;61;64;526;3005;1
2013-05-30;15:30;398;36;59;457;3186;1
2013-05-30;16:00;380;41;76;387;3454;1
2013-05-30;16:30;361;30;82;299;3350;1
2013-05-30;17:00;332;34;72;265;3038;1
2013-05-30;17:30;340;28;73;188;3091;1
2013-05-30;18:00;418;24;91;198;4177;0
2013-05-30;18:30;389;20;78;137;4171;0
2013-05-30;19:00;364;14;81;114;4227;0
2013-05-30;19:30;455;17;63;128;5483;0
2013-05-30;20:00;460;18;46;95;5156;0
2013-05-30;20:30;383;10;35;93;4267;0
2013-05-30;21:00;232;9;27;56;2876;0
2013-05-30;21:30;238;10;26;70;2512;0
2013-05-30;22:00;192;4;28;50;2367;0
2013-05-30;22:30;193;10;23;53;2254;0
2013-05-30;23:00;187;9;21;49;2068;0
2013-05-30;23:30;213;6;26;42;2139;0
2013-05-31;00:00;253;9;22;40;1804;0
2013-05-31;00:30;177;8;23;35;1372;0
2013-05-31;01:00;126;9;12;33;972;0
2013-05-31;01:30;92;6;4;23;617;0
2013-05-31;02:00;97;4;1;28;474;0
2013-05-31;02:30;94;2;;27;411;0
2013-05-31;03:00;71;10;;27;256;0
2013-05-31;03:30;79;8;1;40;235;0
2013-05-31;04:00;66;6;;50;259;0
2013-05-31;04:30;61;15;;81;302;0
2013-05-31;05:00;92;16;11;113;446;0
2013-05-31;05:30;92;39;13;180;668;0
2013-05-31;06:00;108;66;36;253;887;0
2013-05-31;06:30;213;95;56;630;1763;0
2013-05-31;07:00;294;126;79;921;3047;0
2013-05-31;07:30;332;92;104;688;2389;1
2013-05-31;08:00;455;81;94;667;3094;1
2013-05-31;08:30;614;75;96;715;3311;1
2013-05-31;09:00;624;86;93;726;3476;1
2013-05-31;09:30;572;116;89;797;3369;1
2013-05-31;10:00;547;95;67;781;3109;1
2013-05-31;10:30;498;108;51;758;3130;1
2013-05-31;11:00;496;101;68;656;2859;1
2013-05-31;11:30;443;75;70;602;2819;1
2013-05-31;12:00;440;76;70;470;2725;1
2013-05-31;12:30;404;61;72;344;2763;1
2013-05-31;13:00;385;53;61;376;2584;1
2013-05-31;13:30;377;45;66;448;2329;1
2013-05-31;14:00;415;43;68;503;2502;1
2013-05-31;14:30;453;37;68;522;2708;1
2013-05-31;15:00;439;46;75;486;2831;1
2013-05-31;15:30;454;43;58;435;2879;1
2013-05-31;16:00;450;20;85;406;2864;1
2013-05-31;16:30;392;31;79;311;2828;1
2013-05-31;17:00;403;20;88;236;2759;1
2013-05-31;17:30;331;19;89;193;2716;1
2013-05-31;18:00;362;22;96;119;2920;1
2013-05-31;18:30;336;15;88;123;2808;1
2013-05-31;19:00;354;18;79;74;2769;1
2013-05-31;19:30;507;18;54;142;5143;0
2013-05-31;20:00;471;19;56;86;4308;0
2013-05-31;20:30;380;4;39;78;3633;0
2013-05-31;21:00;334;15;66;48;2941;0
2013-05-31;21:30;299;15;21;55;2798;0
2013-05-31;22:00;247;10;27;63;2460;0
2013-05-31;22:30;240;10;24;47;2429;0
2013-05-31;23:00;269;20;27;60;2473;0
2013-05-31;23:30;200;7;26;35;2434;0
2013-06-01;00:00;217;4;27;38;2269;0
2013-06-01;00:30;200;5;23;56;1966;0
2013-06-01;01:00;151;3;16;37;1565;0
2013-06-01;01:30;140;8;13;35;1166;0
2013-06-01;02:00;146;4;10;26;793;0
