data;timeIndex;NC;ALTRO;BUS;MERCI;PERSONE;areac
2012-03-06;13:00;56;42;83;419;2753;1
2012-03-06;13:30;36;41;93;485;2678;1
2012-03-06;14:00;54;41;83;590;2822;1
2012-03-06;14:30;70;38;80;589;3091;1
2012-03-06;15:00;34;49;88;529;3194;1
2012-03-06;15:30;50;44;75;448;3227;1
2012-03-06;16:00;55;28;100;377;3194;1
2012-03-06;16:30;48;43;96;342;3149;1
2012-03-06;17:00;50;23;88;239;3101;1
2012-03-06;17:30;61;26;96;196;3015;1
2012-03-06;18:00;50;31;94;132;3079;1
2012-03-06;18:30;34;20;82;116;3127;1
2012-03-06;19:00;41;9;81;82;2949;1
2012-03-06;19:30;82;19;60;165;6456;0
2012-03-06;20:00;60;9;54;109;5351;0
2012-03-06;20:30;44;7;35;89;4392;0
2012-03-06;21:00;39;6;35;69;2861;0
2012-03-06;21:30;30;7;26;54;2243;0
2012-03-06;22:00;23;8;34;61;2007;0
2012-03-06;22:30;38;10;23;54;2141;0
2012-03-06;23:00;37;8;27;47;2369;0
2012-03-06;23:30;25;6;23;56;2204;0
2012-03-07;00:00;22;4;29;42;1826;0
2012-03-07;00:30;18;11;28;36;1260;0
2012-03-07;01:00;10;5;15;24;811;0
2012-03-07;01:30;5;5;4;38;549;0
2012-03-07;02:00;9;3;;30;385;0
2012-03-07;02:30;4;5;;16;300;0
2012-03-07;03:00;5;6;;24;229;0
2012-03-07;03:30;6;6;;42;189;0
2012-03-07;04:00;4;7;;52;221;0
2012-03-07;04:30;5;12;1;87;281;0
2012-03-07;05:00;1;21;11;119;390;0
2012-03-07;05:30;10;40;13;191;692;0
2012-03-07;06:00;13;47;40;248;1041;0
2012-03-07;06:30;44;127;61;636;1974;0
2012-03-07;07:00;59;130;100;989;3452;0
2012-03-07;07:30;47;80;115;595;2602;1
2012-03-07;08:00;59;82;103;627;3252;1
2012-03-07;08:30;58;93;111;657;3558;1
2012-03-07;09:00;75;97;111;744;3754;1
2012-03-07;09:30;76;99;103;840;3588;1
2012-03-07;10:00;67;95;88;800;3472;1
2012-03-07;10:30;63;102;79;709;3222;1
2012-03-07;11:00;56;98;79;630;3184;1
2012-03-07;11:30;65;71;70;636;2982;1
2012-03-07;12:00;47;60;76;439;2835;1
2012-03-07;12:30;68;59;79;385;2973;1
2012-03-07;13:00;55;48;86;382;2893;1
2012-03-07;13:30;47;41;75;488;2613;1
2012-03-07;14:00;56;46;86;544;2827;1
2012-03-07;14:30;65;42;80;563;3156;1
2012-03-07;15:00;62;32;77;529;3145;1
2012-03-07;15:30;54;33;88;499;3147;1
2012-03-07;16:00;64;45;100;349;3268;1
2012-03-07;16:30;55;20;105;365;3062;1
2012-03-07;17:00;64;23;92;257;3016;1
2012-03-07;17:30;52;29;89;183;3239;1
2012-03-07;18:00;51;18;93;156;3227;1
2012-03-07;18:30;66;19;81;111;3208;1
2012-03-07;19:00;44;25;77;91;2962;1
2012-03-07;19:30;81;13;67;186;6519;0
2012-03-07;20:00;72;17;49;125;5407;0
2012-03-07;20:30;58;10;38;98;4501;0
2012-03-07;21:00;51;11;31;56;3137;0
2012-03-07;21:30;36;14;24;68;2601;0
2012-03-07;22:00;30;10;32;57;2372;0
2012-03-07;22:30;36;8;21;50;2411;0
2012-03-07;23:00;45;12;30;57;2398;0
2012-03-07;23:30;38;6;25;55;2422;0
2012-03-08;00:00;20;7;26;52;1936;0
2012-03-08;00:30;18;9;23;41;1428;0
2012-03-08;01:00;13;11;16;36;942;0
2012-03-08;01:30;7;7;5;37;629;0
2012-03-08;02:00;8;1;;31;502;0
2012-03-08;02:30;5;7;1;26;388;0
2012-03-08;03:00;8;9;;31;318;0
2012-03-08;03:30;5;11;;46;233;0
2012-03-08;04:00;5;8;;56;266;0
2012-03-08;04:30;6;13;2;81;362;0
2012-03-08;05:00;4;25;12;130;498;0
2012-03-08;05:30;16;43;12;192;646;0
2012-03-08;06:00;18;59;33;271;987;0
2012-03-08;06:30;50;108;60;686;2031;0
2012-03-08;07:00;62;127;96;1048;3521;0
2012-03-08;07:30;58;89;113;652;2612;1
2012-03-08;08:00;51;84;107;650;3234;1
2012-03-08;08:30;60;75;115;663;3644;1
2012-03-08;09:00;62;106;122;748;3926;1
2012-03-08;09:30;66;97;121;931;3659;1
2012-03-08;10:00;71;96;82;827;3555;1
2012-03-08;10:30;64;115;86;743;3479;1
2012-03-08;11:00;82;95;73;706;3231;1
2012-03-08;11:30;64;85;86;593;3223;1
2012-03-08;12:00;81;66;74;481;2946;1
2012-03-08;12:30;76;42;84;406;3066;1
2012-03-08;13:00;62;55;85;395;3002;1
2012-03-08;13:30;55;51;79;467;2816;1
2012-03-08;14:00;56;43;73;552;2824;1
2012-03-08;14:30;63;44;81;583;3153;1
2012-03-08;15:00;65;33;75;506;3301;1
2012-03-08;15:30;82;41;72;445;3238;1
2012-03-08;16:00;54;24;84;376;3191;1
2012-03-08;16:30;55;40;103;309;3124;1
2012-03-08;17:00;56;25;95;283;3061;1
2012-03-08;17:30;53;29;86;197;3123;1
2012-03-08;18:00;57;31;97;147;3244;1
2012-03-08;18:30;47;26;76;112;3161;1
2012-03-08;19:00;57;19;76;89;2808;1
2012-03-08;19:30;76;14;67;169;6480;0
2012-03-08;20:00;86;9;53;110;5458;0
2012-03-08;20:30;81;12;44;84;4821;0
2012-03-08;21:00;75;15;33;101;3748;0
2012-03-08;21:30;51;7;31;54;3119;0
2012-03-08;22:00;48;9;30;66;2804;0
2012-03-08;22:30;58;10;28;52;3055;0
2012-03-08;23:00;53;13;25;48;3060;0
2012-03-08;23:30;54;13;29;42;3103;0
2012-03-09;00:00;40;4;22;49;2730;0
2012-03-09;00:30;32;14;32;41;2071;0
2012-03-09;01:00;26;9;16;33;1475;0
2012-03-09;01:30;21;4;7;36;1142;0
2012-03-09;02:00;11;8;1;49;799;0
2012-03-09;02:30;16;4;;42;620;0
2012-03-09;03:00;11;9;1;27;557;0
2012-03-09;03:30;8;7;;44;490;0
2012-03-09;04:00;12;7;;46;408;0
2012-03-09;04:30;6;10;1;93;478;0
2012-03-09;05:00;4;23;9;136;552;0
2012-03-09;05:30;14;61;16;184;733;0
2012-03-09;06:00;19;60;31;265;1000;0
2012-03-09;06:30;43;116;62;628;1922;0
2012-03-09;07:00;54;117;104;1043;3254;0
2012-03-09;07:30;55;80;107;570;2544;1
2012-03-09;08:00;74;79;119;650;3281;1
2012-03-09;08:30;82;83;112;709;3529;1
2012-03-09;09:00;76;95;123;719;3902;1
2012-03-09;09:30;87;112;102;891;3744;1
2012-03-09;10:00;78;104;86;759;3280;1
2012-03-09;10:30;80;125;95;735;3219;1
2012-03-09;11:00;70;106;67;687;3136;1
2012-03-09;11:30;79;72;90;609;3002;1
2012-03-09;12:00;68;70;78;474;2850;1
2012-03-09;12:30;79;64;82;358;2929;1
2012-03-09;13:00;68;38;88;392;2797;1
2012-03-09;13:30;66;44;81;475;2634;1
2012-03-09;14:00;71;42;83;551;2663;1
2012-03-09;14:30;79;32;69;539;3052;1
2012-03-09;15:00;86;31;80;539;2920;1
2012-03-09;15:30;81;33;84;426;2980;1
2012-03-09;16:00;83;26;90;361;2936;1
2012-03-09;16:30;70;23;100;311;2984;1
2012-03-09;17:00;67;26;98;222;2983;1
2012-03-09;17:30;76;24;91;172;3031;1
2012-03-09;18:00;73;21;89;154;3019;1
2012-03-09;18:30;74;22;90;120;2843;1
2012-03-09;19:00;75;13;79;82;2779;1
2012-03-09;19:30;127;27;59;142;6126;0
2012-03-09;20:00;85;7;59;98;5054;0
2012-03-09;20:30;87;11;40;86;4230;0
2012-03-09;21:00;65;13;37;55;3340;0
2012-03-09;21:30;58;9;27;54;2834;0
2012-03-09;22:00;57;3;30;54;2799;0
2012-03-09;22:30;42;8;28;41;2880;0
2012-03-09;23:00;53;11;25;57;3183;0
2012-03-09;23:30;47;8;27;52;3147;0
2012-03-10;00:00;43;7;26;43;2677;0
2012-03-10;00:30;33;;34;40;2317;0
2012-03-10;01:00;31;11;24;35;1714;0
2012-03-10;01:30;36;10;23;38;1301;0
2012-03-10;02:00;24;9;13;36;1058;0
2012-03-10;02:30;16;5;12;32;909;0
2012-03-10;03:00;18;7;12;35;814;0
2012-03-10;03:30;16;8;12;27;677;0
2012-03-10;04:00;15;9;12;51;661;0
2012-03-10;04:30;12;10;13;71;595;0
2012-03-10;05:00;11;14;13;77;617;0
2012-03-10;05:30;7;31;18;116;655;0
2012-03-10;06:00;15;36;34;162;650;0
2012-03-10;06:30;26;44;47;291;1097;0
2012-03-10;07:00;26;70;53;395;1124;0
2012-03-10;07:30;45;84;49;438;1963;0
2012-03-10;08:00;39;55;60;460;2142;0
2012-03-10;08:30;58;47;60;362;2517;0
2012-03-10;09:00;79;64;60;343;2989;0
2012-03-10;09:30;88;56;57;329;3895;0
2012-03-10;10:00;106;67;51;309;3915;0
2012-03-10;10:30;115;67;53;299;4096;0
2012-03-10;11:00;111;53;56;244;4189;0
2012-03-10;11:30;134;47;52;228;4239;0
2012-03-10;12:00;129;30;56;189;4037;0
2012-03-10;12:30;108;27;50;183;4061;0
2012-03-10;13:00;86;37;58;136;3407;0
2012-03-10;13:30;89;23;57;145;3127;0
2012-03-10;14:00;84;14;58;133;2992;0
2012-03-10;14:30;111;18;54;105;3594;0
2012-03-10;15:00;104;19;50;126;3923;0
2012-03-10;15:30;118;20;50;118;4079;0
2012-03-10;16:00;108;18;53;91;4342;0
2012-03-10;16:30;105;20;58;117;4311;0
2012-03-10;17:00;90;28;62;98;4299;0
2012-03-10;17:30;95;11;53;112;4340;0
2012-03-10;18:00;89;25;59;96;4221;0
2012-03-10;18:30;103;15;67;93;4139;0
2012-03-10;19:00;87;11;53;88;4077;0
2012-03-10;19:30;78;8;51;77;4399;0
2012-03-10;20:00;97;13;37;73;4479;0
2012-03-10;20:30;67;11;38;55;3852;0
2012-03-10;21:00;54;11;25;62;3138;0
2012-03-10;21:30;55;8;28;47;2746;0
2012-03-10;22:00;64;8;30;64;2738;0
2012-03-10;22:30;64;7;24;52;2848;0
2012-03-10;23:00;49;8;26;39;3110;0
2012-03-10;23:30;49;14;31;49;3490;0
2012-03-11;00:00;67;10;20;45;3379;0
2012-03-11;00:30;58;9;33;43;2961;0
2012-03-11;01:00;29;5;20;45;2305;0
2012-03-11;01:30;29;7;18;32;1695;0
2012-03-11;02:00;27;5;12;26;1400;0
2012-03-11;02:30;17;9;12;23;1094;0
2012-03-11;03:00;18;9;12;31;836;0
2012-03-11;03:30;10;9;12;23;696;0
2012-03-11;04:00;9;7;15;28;654;0
2012-03-11;04:30;13;5;13;25;569;0
2012-03-11;05:00;5;3;14;33;568;0
2012-03-11;05:30;10;5;19;41;501;0
2012-03-11;06:00;10;3;23;39;510;0
2012-03-11;06:30;13;4;30;62;769;0
2012-03-11;07:00;18;14;29;70;592;0
2012-03-11;07:30;22;13;36;61;820;0
2012-03-11;08:00;23;10;39;68;994;0
2012-03-11;08:30;38;8;44;74;1246;0
2012-03-11;09:00;58;11;45;83;1749;0
2012-03-11;09:30;56;19;38;77;2339;0
2012-03-11;10:00;65;12;42;79;2809;0
2012-03-11;10:30;87;14;38;73;3176;0
2012-03-11;11:00;77;12;40;93;3009;0
2012-03-11;11:30;80;11;44;73;2986;0
2012-03-11;12:00;93;10;44;71;3066;0
2012-03-11;12:30;79;10;30;77;3068;0
2012-03-11;13:00;53;11;39;53;2658;0
2012-03-11;13:30;57;4;44;67;2304;0
2012-03-11;14:00;77;11;49;56;2453;0
2012-03-11;14:30;80;12;50;59;3166;0
2012-03-11;15:00;88;9;48;74;3501;0
2012-03-11;15:30;100;7;40;59;3707;0
2012-03-11;16:00;94;10;48;65;3700;0
2012-03-11;16:30;83;6;40;65;3956;0
2012-03-11;17:00;98;5;47;71;4257;0
2012-03-11;17:30;90;11;47;63;4470;0
2012-03-11;18:00;103;6;47;54;4502;0
2012-03-11;18:30;82;8;43;60;4418;0
2012-03-11;19:00;91;15;41;67;4265;0
2012-03-11;19:30;104;6;39;73;4164;0
2012-03-11;20:00;83;8;38;55;4046;0
2012-03-11;20:30;67;8;35;38;3354;0
2012-03-11;21:00;46;8;29;43;2613;0
2012-03-11;21:30;49;3;27;51;2380;0
2012-03-11;22:00;43;6;24;46;2358;0
2012-03-11;22:30;43;7;22;40;2129;0
2012-03-11;23:00;31;14;24;31;1911;0
2012-03-11;23:30;35;6;23;35;1607;0
2012-03-12;00:00;26;6;21;37;1172;0
2012-03-12;00:30;16;6;28;23;910;0
2012-03-12;01:00;16;2;15;20;606;0
2012-03-12;01:30;10;6;6;36;383;0
2012-03-12;02:00;10;8;;19;273;0
2012-03-12;02:30;6;7;;22;200;0
2012-03-12;03:00;9;12;;29;169;0
2012-03-12;03:30;4;5;1;43;150;0
2012-03-12;04:00;8;6;;44;168;0
2012-03-12;04:30;5;11;2;88;303;0
2012-03-12;05:00;6;25;10;121;489;0
2012-03-12;05:30;10;55;14;174;730;0
2012-03-12;06:00;25;65;35;259;1045;0
2012-03-12;06:30;48;106;69;681;2093;0
2012-03-12;07:00;72;119;98;889;3557;0
2012-03-12;07:30;60;83;122;585;2504;1
2012-03-12;08:00;69;74;104;719;3221;1
2012-03-12;08:30;101;79;104;713;3587;1
2012-03-12;09:00;102;85;100;716;3610;1
2012-03-12;09:30;90;103;97;830;3493;1
2012-03-12;10:00;94;98;65;745;3145;1
2012-03-12;10:30;78;95;79;715;3071;1
2012-03-12;11:00;97;91;71;690;2881;1
2012-03-12;11:30;91;55;77;562;2791;1
2012-03-12;12:00;73;46;80;448;2667;1
2012-03-12;12:30;82;49;84;366;2685;1
2012-03-12;13:00;77;46;82;397;2499;1
2012-03-12;13:30;82;39;72;479;2531;1
2012-03-12;14:00;67;43;91;574;2691;1
2012-03-12;14:30;73;44;77;568;3040;1
2012-03-12;15:00;68;44;76;517;2937;1
2012-03-12;15:30;79;43;73;465;2940;1
2012-03-12;16:00;70;28;94;374;3078;1
2012-03-12;16:30;55;26;112;315;2912;1
2012-03-12;17:00;70;29;100;244;2883;1
2012-03-12;17:30;63;25;87;178;2923;1
2012-03-12;18:00;70;22;86;132;3008;1
2012-03-12;18:30;61;22;91;94;2724;1
2012-03-12;19:00;54;17;73;74;2573;1
2012-03-12;19:30;142;16;64;147;6063;0
2012-03-12;20:00;80;15;46;79;4630;0
2012-03-12;20:30;69;9;37;86;3509;0
2012-03-12;21:00;45;6;31;69;2484;0
2012-03-12;21:30;31;8;26;60;2104;0
2012-03-12;22:00;31;2;25;41;1886;0
2012-03-12;22:30;37;6;25;46;1847;0
2012-03-12;23:00;36;8;23;58;1957;0
2012-03-12;23:30;27;4;24;40;1692;0
2012-03-13;00:00;25;8;26;30;1322;0
2012-03-13;00:30;21;6;27;38;948;0
2012-03-13;01:00;13;5;11;34;578;0
2012-03-13;01:30;14;4;5;35;437;0
2012-03-13;02:00;11;3;;22;295;0
2012-03-13;02:30;7;7;;24;187;0
2012-03-13;03:00;7;8;;34;162;0
2012-03-13;03:30;5;9;;42;136;0
2012-03-13;04:00;6;4;;52;175;0
2012-03-13;04:30;3;13;1;92;276;0
2012-03-13;05:00;7;26;11;115;417;0
2012-03-13;05:30;18;72;14;198;706;0
2012-03-13;06:00;15;79;35;295;1059;0
2012-03-13;06:30;37;138;66;742;1992;0
2012-03-13;07:00;71;136;94;1022;3532;0
2012-03-13;07:30;56;100;131;662;2571;1
2012-03-13;08:00;75;68;97;661;3172;1
2012-03-13;08:30;83;94;108;683;3465;1
2012-03-13;09:00;91;89;122;763;3631;1
2012-03-13;09:30;94;100;119;929;3652;1
2012-03-13;10:00;87;114;81;817;3265;1
2012-03-13;10:30;104;101;69;748;3038;1
2012-03-13;11:00;95;90;65;688;3008;1
2012-03-13;11:30;95;80;87;569;2900;1
2012-03-13;12:00;88;68;75;480;2822;1
2012-03-13;12:30;71;52;78;373;2988;1
2012-03-13;13:00;74;36;83;440;2634;1
2012-03-13;13:30;83;42;74;473;2546;1
2012-03-13;14:00;99;41;78;543;2778;1
2012-03-13;14:30;73;41;77;593;3089;1
2012-03-13;15:00;58;38;79;540;3139;1
2012-03-13;15:30;81;45;72;466;3175;1
2012-03-13;16:00;78;28;99;386;3056;1
2012-03-13;16:30;84;28;100;377;3129;1
2012-03-13;17:00;79;26;93;277;3062;1
2012-03-13;17:30;84;23;88;197;3132;1
2012-03-13;18:00;63;16;82;135;3010;1
2012-03-13;18:30;59;21;84;102;2987;1
2012-03-13;19:00;68;11;82;94;2948;1
2012-03-13;19:30;123;14;76;170;6001;0
2012-03-13;20:00;97;10;64;106;5007;0
2012-03-13;20:30;65;6;36;89;3861;0
2012-03-13;21:00;54;11;37;63;2610;0
2012-03-13;21:30;36;4;25;62;2121;0
2012-03-13;22:00;34;4;37;61;2014;0
2012-03-13;22:30;33;6;26;40;2049;0
2012-03-13;23:00;54;12;29;36;2503;0
2012-03-13;23:30;34;10;27;37;2262;0
2012-03-14;00:00;36;;28;42;1759;0
2012-03-14;00:30;26;4;22;38;1255;0
2012-03-14;01:00;17;5;15;35;807;0
2012-03-14;01:30;11;4;5;32;604;0
2012-03-14;02:00;10;4;;26;390;0
2012-03-14;02:30;11;5;1;30;329;0
2012-03-14;03:00;3;7;;24;247;0
2012-03-14;03:30;6;8;;47;209;0
2012-03-14;04:00;1;11;;40;229;0
2012-03-14;04:30;7;12;1;87;292;0
2012-03-14;05:00;5;25;10;119;447;0
2012-03-14;05:30;10;44;12;178;665;0
2012-03-14;06:00;33;59;37;257;1041;0
2012-03-14;06:30;46;120;60;714;1974;0
2012-03-14;07:00;82;136;95;1029;3334;0
2012-03-14;07:30;60;79;122;681;2854;0
2012-03-14;08:00;94;90;107;682;3650;0
2012-03-14;08:30;91;89;95;662;3963;0
2012-03-14;09:00;96;90;110;751;4495;0
2012-03-14;09:30;107;96;104;848;4732;0
2012-03-14;10:00;96;103;88;851;4849;0
2012-03-14;10:30;115;97;86;838;4811;0
2012-03-14;11:00;116;91;66;781;4648;0
2012-03-14;11:30;99;86;87;721;4417;0
2012-03-14;12:00;103;76;85;549;4216;0
2012-03-14;12:30;92;51;84;455;3991;0
2012-03-14;13:00;77;58;79;436;3615;0
2012-03-14;13:30;57;32;79;526;3228;0
2012-03-14;14:00;74;45;81;628;3277;0
2012-03-14;14:30;87;47;75;621;3559;0
2012-03-14;15:00;84;41;67;561;3555;0
2012-03-14;15:30;81;30;77;464;3606;0
2012-03-14;16:00;82;37;104;374;3432;0
2012-03-14;16:30;68;26;96;369;3435;0
2012-03-14;17:00;77;24;94;283;3533;0
2012-03-14;17:30;80;30;97;244;3516;0
2012-03-14;18:00;70;26;88;160;3466;0
2012-03-14;18:30;83;20;92;129;3640;0
2012-03-14;19:00;66;16;83;114;3550;0
2012-03-14;19:30;98;20;54;152;5924;0
2012-03-14;20:00;92;14;60;95;5360;0
2012-03-14;20:30;70;11;32;103;4308;0
2012-03-14;21:00;48;14;38;61;2927;0
2012-03-14;21:30;42;4;34;62;2355;0
2012-03-14;22:00;43;4;26;52;2188;0
2012-03-14;22:30;33;5;28;38;2149;0
2012-03-14;23:00;49;6;26;54;2412;0
2012-03-14;23:30;48;7;27;52;2542;0
2012-03-15;00:00;43;7;22;52;2012;0
2012-03-15;00:30;23;6;29;36;1331;0
2012-03-15;01:00;15;5;13;33;857;0
2012-03-15;01:30;12;9;3;35;605;0
2012-03-15;02:00;11;9;1;38;470;0
2012-03-15;02:30;10;7;1;28;402;0
2012-03-15;03:00;9;7;;38;297;0
2012-03-15;03:30;9;5;1;41;249;0
2012-03-15;04:00;1;10;;76;277;0
2012-03-15;04:30;7;12;3;84;340;0
2012-03-15;05:00;4;33;11;116;480;0
2012-03-15;05:30;15;47;15;191;698;0
2012-03-15;06:00;26;67;42;293;953;0
2012-03-15;06:30;47;122;63;721;1926;0
2012-03-15;07:00;79;111;103;1003;3356;0
2012-03-15;07:30;61;83;105;662;2581;1
2012-03-15;08:00;92;84;111;708;3128;1
2012-03-15;08:30;81;76;105;645;3425;1
2012-03-15;09:00;109;92;122;710;3832;1
2012-03-15;09:30;88;121;113;820;3635;1
2012-03-15;10:00;76;107;86;766;3423;1
2012-03-15;10:30;95;86;95;748;3180;1
2012-03-15;11:00;87;90;79;703;3126;1
2012-03-15;11:30;94;59;82;595;3000;1
2012-03-15;12:00;84;50;88;505;2858;1
2012-03-15;12:30;67;41;73;388;2918;1
2012-03-15;13:00;79;45;85;442;2725;1
2012-03-15;13:30;71;46;78;485;2616;1
2012-03-15;14:00;80;38;81;574;2852;1
2012-03-15;14:30;77;50;74;616;3156;1
2012-03-15;15:00;77;43;81;495;3147;1
2012-03-15;15:30;80;27;74;444;3138;1
2012-03-15;16:00;67;34;102;375;3102;1
2012-03-15;16:30;82;35;96;347;3041;1
2012-03-15;17:00;71;39;93;272;3087;1
2012-03-15;17:30;74;29;97;163;3115;1
2012-03-15;18:00;61;23;77;131;3148;1
2012-03-15;18:30;73;26;93;124;3082;1
2012-03-15;19:00;56;19;79;76;2888;1
2012-03-15;19:30;131;12;67;183;6435;0
2012-03-15;20:00;106;13;50;111;5623;0
2012-03-15;20:30;63;5;41;85;4517;0
2012-03-15;21:00;62;5;30;85;3361;0
2012-03-15;21:30;55;8;26;56;2606;0
2012-03-15;22:00;47;9;28;48;2612;0
2012-03-15;22:30;66;8;25;50;2697;0
2012-03-15;23:00;43;18;25;66;2697;0
2012-03-15;23:30;45;15;30;53;2493;0
2012-03-16;00:00;39;10;28;39;2120;0
2012-03-16;00:30;21;8;27;47;1590;0
2012-03-16;01:00;31;4;15;45;1126;0
2012-03-16;01:30;16;7;6;39;806;0
2012-03-16;02:00;8;8;;29;656;0
2012-03-16;02:30;11;8;;34;461;0
2012-03-16;03:00;8;9;;33;385;0
2012-03-16;03:30;11;8;1;55;351;0
2012-03-16;04:00;7;6;;56;370;0
2012-03-16;04:30;6;8;2;93;397;0
2012-03-16;05:00;5;26;12;131;490;0
2012-03-16;05:30;17;42;15;185;725;0
2012-03-16;06:00;19;76;33;287;991;0
2012-03-16;06:30;39;99;67;683;1872;0
2012-03-16;07:00;63;142;99;1011;3244;0
2012-03-16;07:30;66;99;117;645;2425;1
2012-03-16;08:00;100;63;115;637;3092;1
2012-03-16;08:30;80;104;106;684;3452;1
2012-03-16;09:00;82;93;147;720;3720;1
2012-03-16;09:30;98;90;116;914;3530;1
2012-03-16;10:00;98;115;91;861;3355;1
2012-03-16;10:30;102;114;86;745;3274;1
2012-03-16;11:00;89;97;83;729;3082;1
2012-03-16;11:30;94;82;91;602;2921;1
2012-03-16;12:00;77;90;93;476;2811;1
2012-03-16;12:30;99;52;73;416;2923;1
2012-03-16;13:00;68;48;81;392;2670;1
2012-03-16;13:30;58;35;79;463;2438;1
2012-03-16;14:00;68;45;71;509;2562;1
2012-03-16;14:30;68;44;74;537;2816;1
2012-03-16;15:00;81;38;69;535;2824;1
2012-03-16;15:30;68;37;71;420;2824;1
2012-03-16;16:00;77;41;92;371;2834;1
2012-03-16;16:30;69;29;96;299;2818;1
2012-03-16;17:00;78;39;87;215;2722;1
2012-03-16;17:30;76;38;83;171;2763;1
2012-03-16;18:00;68;24;77;145;2638;1
2012-03-16;18:30;71;17;77;96;2610;1
2012-03-16;19:00;47;17;67;66;2584;1
2012-03-16;19:30;132;17;61;140;5619;0
2012-03-16;20:00;88;6;41;120;4516;0
2012-03-16;20:30;90;8;29;94;4067;0
2012-03-16;21:00;61;8;32;62;3370;0
2012-03-16;21:30;54;7;26;57;2882;0
2012-03-16;22:00;54;6;27;43;2739;0
2012-03-16;22:30;66;14;19;50;2966;0
2012-03-16;23:00;55;9;23;53;3112;0
2012-03-16;23:30;54;9;21;45;3148;0
2012-03-17;00:00;49;3;26;55;3012;0
2012-03-17;00:30;38;7;31;33;2415;0
2012-03-17;01:00;31;7;17;43;1765;0
2012-03-17;01:30;20;11;15;51;1439;0
2012-03-17;02:00;22;10;13;34;1036;0
2012-03-17;02:30;15;12;15;25;904;0
2012-03-17;03:00;16;7;13;22;744;0
2012-03-17;03:30;18;8;11;32;682;0
2012-03-17;04:00;13;11;11;41;635;0
2012-03-17;04:30;19;11;9;68;582;0
2012-03-17;05:00;12;21;17;86;608;0
2012-03-17;05:30;12;27;16;107;590;0
2012-03-17;06:00;21;34;35;150;639;0
2012-03-17;06:30;33;47;39;281;1020;0
2012-03-17;07:00;31;63;43;337;1093;0
2012-03-17;07:30;61;70;46;439;2055;0
2012-03-17;08:00;65;45;54;384;2251;0
2012-03-17;08:30;71;52;58;365;2617;0
2012-03-17;09:00;84;56;56;311;2966;0
2012-03-17;09:30;92;65;55;332;3543;0
2012-03-17;10:00;112;56;48;338;3859;0
2012-03-17;10:30;124;52;49;292;3956;0
2012-03-17;11:00;118;46;41;266;4064;0
2012-03-17;11:30;134;44;46;212;3980;0
2012-03-17;12:00;113;35;47;191;3930;0
2012-03-17;12:30;107;17;45;153;3796;0
2012-03-17;13:00;109;26;45;160;3350;0
2012-03-17;13:30;91;18;54;130;2868;0
2012-03-17;14:00;81;24;50;97;3004;0
2012-03-17;14:30;92;19;61;112;3380;0
2012-03-17;15:00;97;14;52;149;3616;0
2012-03-17;15:30;91;20;48;109;3921;0
2012-03-17;16:00;88;22;43;107;3838;0
2012-03-17;16:30;80;15;57;97;4015;0
2012-03-17;17:00;101;12;46;97;3985;0
2012-03-17;17:30;89;22;48;96;3996;0
2012-03-17;18:00;91;18;55;93;3900;0
2012-03-17;18:30;102;15;47;113;3887;0
2012-03-17;19:00;99;4;41;86;3874;0
2012-03-17;19:30;79;18;42;90;4088;0
2012-03-17;20:00;83;9;36;65;4208;0
2012-03-17;20:30;80;13;26;65;3689;0
2012-03-17;21:00;68;5;28;45;3066;0
2012-03-17;21:30;55;4;22;49;2696;0
2012-03-17;22:00;46;6;22;44;2818;0
2012-03-17;22:30;66;9;16;55;2964;0
2012-03-17;23:00;54;14;19;32;3352;0
2012-03-17;23:30;57;5;17;48;3300;0
2012-03-18;00:00;50;5;26;45;3269;0
2012-03-18;00:30;38;8;30;41;2748;0
2012-03-18;01:00;53;5;18;32;2215;0
2012-03-18;01:30;32;5;15;39;1760;0
2012-03-18;02:00;21;8;11;23;1299;0
2012-03-18;02:30;20;5;14;24;1169;0
2012-03-18;03:00;24;6;9;18;913;0
2012-03-18;03:30;10;4;13;22;707;0
2012-03-18;04:00;8;7;11;16;583;0
2012-03-18;04:30;5;4;14;21;521;0
2012-03-18;05:00;11;2;12;37;552;0
2012-03-18;05:30;11;5;15;49;445;0
2012-03-18;06:00;12;7;28;30;466;0
2012-03-18;06:30;15;8;28;54;691;0
2012-03-18;07:00;14;8;27;55;544;0
2012-03-18;07:30;21;6;30;67;778;0
2012-03-18;08:00;20;10;37;71;925;0
2012-03-18;08:30;31;6;43;73;1265;0
2012-03-18;09:00;30;13;49;74;1673;0
2012-03-18;09:30;56;17;46;82;2323;0
2012-03-18;10:00;60;18;41;94;2687;0
2012-03-18;10:30;75;11;47;88;3024;0
2012-03-18;11:00;74;13;41;76;3023;0
2012-03-18;11:30;82;17;35;62;3182;0
2012-03-18;12:00;75;12;32;71;3148;0
2012-03-18;12:30;90;11;35;65;3264;0
2012-03-18;13:00;65;5;39;57;2700;0
2012-03-18;13:30;56;7;37;53;2266;0
2012-03-18;14:00;59;9;41;54;2383;0
2012-03-18;14:30;75;10;49;52;2962;0
2012-03-18;15:00;72;7;42;56;3458;0
2012-03-18;15:30;75;6;40;55;3429;0
2012-03-18;16:00;86;6;36;49;3541;0
2012-03-18;16:30;89;4;42;65;3857;0
2012-03-18;17:00;90;6;50;76;4266;0
2012-03-18;17:30;78;9;46;89;4281;0
2012-03-18;18:00;93;5;47;59;4088;0
2012-03-18;18:30;79;9;37;64;4013;0
